Index,Value
1,75.6
2,68.4
3,64.8
4,61.2
5,54.0
6,54.0
7,50.4
8,54.0
9,57.6
10,64.8
11,75.6
12,93.6
13,100.8
14,118.8
15,126.0
16,151.2
17,140.4
18,154.8
19,180.0
20,165.6
21,190.8
22,194.4
23,187.2
24,165.6
25,169.2
26,162.0
27,158.4
28,147.6
29,133.2
30,129.6
31,122.4
32,122.4
33,118.8
34,126.0
35,118.8
36,136.8
37,122.4
38,122.4
39,126.0
40,122.4
41,140.4
42,129.6
43,126.0
44,136.8
45,122.4
46,118.8
47,93.6
48,86.4
49,82.8
50,75.6
51,61.2
52,57.6
53,54.0
54,50.4
55,54.0
56,57.6
57,61.2
58,72.0
59,82.8
60,90.0
61,100.8
62,108.0
63,122.4
64,129.6
65,154.8
66,140.4
67,151.2
68,162.0
69,172.8
70,147.6
71,169.2
72,162.0
73,140.4
74,147.6
75,140.4
76,147.6
77,126.0
78,129.6
79,122.4
80,133.2
81,126.0
82,129.6
83,136.8
84,129.6
85,133.2
86,136.8
87,140.4
88,158.4
89,144.0
90,147.6
91,118.8
92,126.0
93,115.2
94,122.4
95,108.0
96,93.6
97,82.8
98,68.4
99,68.4
100,61.2
101,54.0
102,46.8
103,54.0
104,57.6
105,64.8
106,75.6
107,82.8
108,104.4
109,108.0
110,115.2
111,122.4
112,158.4
113,147.6
114,144.0
115,158.4
116,144.0
117,165.6
118,158.4
119,162.0
120,172.8
121,158.4
122,144.0
123,151.2
124,136.8
125,133.2
126,129.6
127,133.2
128,136.8
129,136.8
130,140.4
131,133.2
132,129.6
133,144.0
134,140.4
135,144.0
136,147.6
137,136.8
138,136.8
139,129.6
140,136.8
141,122.4
142,115.2
143,104.4
144,97.2
145,79.2
146,75.6
147,64.8
148,54.0
149,54.0
150,57.6
151,54.0
152,57.6
153,68.4
154,72.0
155,86.4
156,97.2
157,108.0
158,115.2
159,133.2
160,136.8
161,144.0
162,154.8
163,169.2
164,158.4
165,172.8
166,176.4
167,147.6
168,133.2
169,144.0
170,140.4
171,126.0
172,140.4
173,136.8
174,118.8
175,126.0
176,122.4
177,133.2
178,136.8
179,133.2
180,133.2
181,133.2
182,136.8
183,147.6
184,147.6
185,147.6
186,140.4
187,133.2
188,126.0
189,118.8
190,118.8
191,111.6
192,93.6
193,86.4
194,79.2
195,68.4
196,61.2
197,54.0
198,54.0
199,57.6
200,64.8
201,64.8
202,79.2
203,97.2
204,104.4
205,118.8
206,147.6
207,140.4
208,151.2
209,169.2
210,180.0
211,190.8
212,172.8
213,180.0
214,190.8
215,190.8
216,172.8
217,183.6
218,147.6
219,162.0
220,151.2
221,154.8
222,147.6
223,140.4
224,140.4
225,129.6
226,129.6
227,129.6
228,147.6
229,147.6
230,162.0
231,133.2
232,136.8
233,133.2
234,133.2
235,126.0
236,136.8
237,122.4
238,111.6
239,104.4
240,97.2
241,90.0
242,79.2
243,79.2
244,68.4
245,64.8
246,61.2
247,64.8
248,68.4
249,50.4
250,61.2
251,72.0
252,72.0
253,86.4
254,100.8
255,111.6
256,129.6
257,126.0
258,133.2
259,147.6
260,151.2
261,169.2
262,169.2
263,158.4
264,158.4
265,172.8
266,154.8
267,154.8
268,144.0
269,140.4
270,140.4
271,133.2
272,140.4
273,133.2
274,144.0
275,133.2
276,140.4
277,144.0
278,133.2
279,133.2
280,136.8
281,133.2
282,118.8
283,115.2
284,122.4
285,97.2
286,97.2
287,97.2
288,93.6
289,75.6
290,75.6
291,72.0
292,61.2
293,68.4
294,61.2
295,57.6
296,64.8
297,57.6
298,61.2
299,61.2
300,68.4
301,75.6
302,79.2
303,97.2
304,93.6
305,111.6
306,126.0
307,126.0
308,136.8
309,158.4
310,136.8
311,147.6
312,147.6
313,151.2
314,147.6
315,140.4
316,140.4
317,140.4
318,136.8
319,140.4
320,118.8
321,126.0
322,126.0
323,129.6
324,111.6
325,126.0
326,147.6
327,140.4
328,136.8
329,129.6
330,133.2
331,122.4
332,122.4
333,108.0
334,97.2
335,93.6
336,90.0
337,82.8
338,75.6
339,61.2
340,61.2
341,54.0
342,57.6
343,54.0
344,57.6
345,61.2
346,72.0
347,86.4
348,93.6
349,100.8
350,122.4
351,122.4
352,151.2
353,151.2
354,154.8
355,151.2
356,162.0
357,169.2
358,180.0
359,162.0
360,172.8
361,169.2
362,154.8
363,147.6
364,144.0
365,151.2
366,133.2
367,129.6
368,122.4
369,122.4
370,118.8
371,126.0
372,126.0
373,136.8
374,147.6
375,126.0
376,144.0
377,154.8
378,133.2
379,147.6
380,140.4
381,115.2
382,115.2
383,104.4
384,93.6
385,82.8
386,79.2
387,68.4
388,61.2
389,57.6
390,54.0
391,54.0
392,54.0
393,64.8
394,72.0
395,86.4
396,82.8
397,104.4
398,115.2
399,133.2
400,151.2
401,133.2
402,158.4
403,151.2
404,176.4
405,154.8
406,154.8
407,154.8
408,147.6
409,158.4
410,165.6
411,129.6
412,136.8
413,136.8
414,126.0
415,126.0
416,122.4
417,136.8
418,140.4
419,118.8
420,133.2
421,154.8
422,133.2
423,136.8
424,133.2
425,140.4
426,140.4
427,136.8
428,140.4
429,115.2
430,118.8
431,104.4
432,86.4
433,90.0
434,72.0
435,61.2
436,54.0
437,50.4
438,54.0
439,50.4
440,61.2
441,68.4
442,72.0
443,86.4
444,97.2
445,111.6
446,122.4
447,136.8
448,140.4
449,151.2
450,151.2
451,180.0
452,172.8
453,151.2
454,165.6
455,154.8
456,162.0
457,169.2
458,158.4
459,136.8
460,133.2
461,136.8
462,140.4
463,140.4
464,136.8
465,129.6
466,136.8
467,151.2
468,129.6
469,144.0
470,140.4
471,144.0
472,136.8
473,151.2
474,133.2
475,133.2
476,136.8
477,126.0
478,111.6
479,97.2
480,97.2
481,86.4
482,68.4
483,68.4
484,57.6
485,54.0
486,54.0
487,50.4
488,57.6
489,57.6
490,75.6
491,72.0
492,90.0
493,100.8
494,122.4
495,126.0
496,144.0
497,154.8
498,154.8
499,172.8
500,158.4
501,172.8
502,169.2
503,169.2
504,169.2
505,144.0
506,154.8
507,151.2
508,140.4
509,126.0
510,118.8
511,140.4
512,140.4
513,133.2
514,126.0
515,144.0
516,144.0
517,140.4
518,136.8
519,147.6
520,136.8
521,154.8
522,140.4
523,133.2
524,140.4
525,126.0
526,111.6
527,104.4
528,93.6
529,90.0
530,75.6
531,75.6
532,64.8
533,57.6
534,54.0
535,61.2
536,57.6
537,75.6
538,79.2
539,93.6
540,108.0
541,126.0
542,140.4
543,147.6
544,162.0
545,176.4
546,183.6
547,190.8
548,190.8
549,176.4
550,176.4
551,176.4
552,187.2
553,165.6
554,158.4
555,176.4
556,165.6
557,154.8
558,144.0
559,151.2
560,140.4
561,140.4
562,147.6
563,144.0
564,144.0
565,144.0
566,133.2
567,144.0
568,129.6
569,136.8
570,133.2
571,126.0
572,129.6
573,115.2
574,115.2
575,115.2
576,100.8
577,86.4
578,86.4
579,79.2
580,72.0
581,68.4
582,61.2
583,57.6
584,64.8
585,72.0
586,64.8
587,72.0
588,75.6
589,90.0
590,97.2
591,115.2
592,115.2
593,129.6
594,133.2
595,144.0
596,158.4
597,154.8
598,140.4
599,154.8
600,154.8
601,158.4
602,165.6
603,151.2
604,136.8
605,165.6
606,147.6
