Index,Value
1,248.4
2,230.4
3,180.0
4,194.4
5,169.2
6,176.4
7,183.6
8,165.6
9,183.6
10,212.4
11,237.6
12,241.2
13,295.2
14,302.4
15,356.4
16,374.4
17,396.0
18,424.8
19,453.6
20,442.8
21,489.6
22,514.8
23,450.0
24,471.6
25,457.2
26,428.4
27,403.2
28,406.8
29,370.8
30,352.8
31,345.6
32,331.2
33,367.2
34,381.6
35,363.6
36,396.0
37,392.4
38,388.8
39,414.0
40,403.2
41,392.4
42,381.6
43,406.8
44,345.6
45,338.4
46,352.8
47,288.0
48,280.8
49,234.0
50,223.2
51,208.8
52,190.8
53,194.4
54,172.8
55,165.6
56,180.0
57,172.8
58,205.2
59,230.4
60,259.2
61,288.0
62,313.2
63,356.4
64,352.8
65,385.2
66,396.0
67,435.6
68,446.4
69,478.8
70,446.4
71,435.6
72,424.8
73,460.8
74,442.8
75,417.6
76,435.6
77,378.0
78,381.6
79,406.8
80,352.8
81,356.4
82,399.6
83,378.0
84,417.6
85,399.6
86,399.6
87,374.4
88,417.6
89,453.6
90,396.0
91,396.0
92,406.8
93,363.6
94,327.6
95,298.8
96,273.6
97,259.2
98,205.2
99,198.0
100,183.6
101,162.0
102,180.0
103,162.0
104,180.0
105,201.6
106,216.0
107,230.4
108,273.6
109,277.2
110,334.8
111,334.8
112,374.4
113,399.6
114,417.6
115,435.6
116,493.2
117,471.6
118,468.0
119,464.4
120,442.8
121,421.2
122,421.2
123,410.4
124,432.0
125,424.8
126,406.8
127,399.6
128,417.6
129,360.0
130,338.4
131,388.8
132,410.4
133,388.8
134,417.6
135,399.6
136,421.2
137,363.6
138,378.0
139,388.8
140,360.0
141,378.0
142,334.8
143,309.6
144,273.6
145,266.4
146,234.0
147,223.2
148,205.2
149,180.0
150,180.0
151,180.0
152,194.4
153,212.4
154,212.4
155,255.6
156,302.4
157,320.4
158,345.6
159,367.2
160,367.2
161,424.8
162,453.6
163,428.4
164,403.2
165,489.6
166,414.0
167,410.4
168,439.2
169,457.2
170,414.0
171,385.2
172,403.2
173,367.2
174,378.0
175,352.8
176,399.6
177,363.6
178,417.6
179,414.0
180,403.2
181,410.4
182,421.2
183,442.8
184,399.6
185,417.6
186,367.2
187,385.2
188,356.4
189,352.8
190,352.8
191,324.0
192,266.4
193,252.0
194,226.8
195,212.4
196,190.8
197,183.6
198,187.2
199,180.0
200,201.6
201,208.8
202,241.2
203,252.0
204,316.8
205,334.8
206,399.6
207,424.8
208,453.6
209,500.4
210,500.4
211,507.6
212,482.4
213,507.6
214,572.4
215,511.2
216,493.2
217,482.4
218,457.2
219,446.4
220,392.4
221,421.2
222,403.2
223,388.8
224,414.0
225,396.0
226,367.2
227,403.2
228,396.0
229,388.8
230,406.8
231,406.8
232,406.8
233,363.6
234,410.4
235,345.6
236,378.0
237,345.6
238,356.4
239,331.2
240,288.0
241,291.6
242,252.0
