Index,Value
1,162.0
2,136.8
3,115.2
4,100.8
5,86.4
6,75.6
7,75.6
8,90.0
9,108.0
10,129.6
11,154.8
12,176.4
13,198.0
14,230.4
15,284.4
16,313.2
17,316.8
18,334.8
19,370.8
20,381.6
21,392.4
22,381.6
23,388.8
24,363.6
25,334.8
26,342.0
27,313.2
28,316.8
29,241.2
30,270.0
31,255.6
32,284.4
33,270.0
34,262.8
35,266.4
36,273.6
37,252.0
38,291.6
39,331.2
40,324.0
41,331.2
42,309.6
43,284.4
44,291.6
45,298.8
46,273.6
47,234.0
48,205.2
49,169.2
50,140.4
51,111.6
52,104.4
53,86.4
54,82.8
55,86.4
56,86.4
57,108.0
58,118.8
59,147.6
60,172.8
61,216.0
62,223.2
63,252.0
64,298.8
65,320.4
66,334.8
67,363.6
68,349.2
69,367.2
70,370.8
71,378.0
72,374.4
73,352.8
74,320.4
75,295.2
76,298.8
77,277.2
78,277.2
79,270.0
80,284.4
81,291.6
82,284.4
83,266.4
84,277.2
85,313.2
86,338.4
87,320.4
88,320.4
89,331.2
90,342.0
91,298.8
92,288.0
93,302.4
94,255.6
95,219.6
96,201.6
97,165.6
98,129.6
99,118.8
100,90.0
101,97.2
102,79.2
103,82.8
104,93.6
105,118.8
106,136.8
107,158.4
108,183.6
109,216.0
110,259.2
111,270.0
112,288.0
113,327.6
114,309.6
115,345.6
116,378.0
117,378.0
118,381.6
119,356.4
120,349.2
121,349.2
122,306.0
123,320.4
124,320.4
125,262.8
126,284.4
127,262.8
128,288.0
129,277.2
130,288.0
131,309.6
132,295.2
133,306.0
134,316.8
135,320.4
136,342.0
137,331.2
138,331.2
139,309.6
140,288.0
141,255.6
142,262.8
143,205.2
144,212.4
145,165.6
146,147.6
147,122.4
148,100.8
149,86.4
150,79.2
151,82.8
152,100.8
153,108.0
154,122.4
155,158.4
156,183.6
157,208.8
158,241.2
159,284.4
160,324.0
161,324.0
162,352.8
163,363.6
164,370.8
165,370.8
166,363.6
167,370.8
168,367.2
169,363.6
170,331.2
171,309.6
172,284.4
173,280.8
174,295.2
