Index,Value
1,151.2
2,133.2
3,108.0
4,100.8
5,93.6
6,86.4
7,82.8
8,90.0
9,104.4
10,115.2
11,129.6
12,154.8
13,172.8
14,212.4
15,241.2
16,248.4
17,262.8
18,306.0
19,316.8
20,302.4
21,324.0
22,349.2
23,320.4
24,324.0
25,302.4
26,295.2
27,270.0
28,262.8
29,252.0
30,234.0
31,234.0
32,219.6
33,212.4
34,216.0
35,230.4
36,248.4
37,241.2
38,244.8
39,266.4
40,302.4
41,266.4
42,266.4
43,259.2
44,270.0
45,241.2
46,219.6
47,205.2
48,158.4
49,154.8
50,136.8
51,129.6
52,104.4
53,90.0
54,86.4
55,86.4
56,97.2
57,108.0
58,122.4
59,133.2
60,169.2
61,194.4
62,198.0
63,241.2
64,237.6
65,273.6
66,277.2
67,302.4
68,338.4
69,334.8
70,327.6
71,320.4
72,302.4
73,273.6
74,259.2
75,288.0
76,273.6
77,244.8
78,237.6
79,223.2
80,234.0
81,241.2
82,244.8
83,255.6
84,262.8
85,288.0
86,266.4
87,284.4
88,273.6
89,259.2
90,273.6
91,262.8
92,255.6
93,241.2
94,237.6
95,190.8
96,183.6
97,154.8
98,136.8
99,104.4
100,104.4
101,100.8
102,86.4
103,90.0
104,86.4
105,111.6
106,115.2
107,126.0
108,172.8
109,201.6
110,205.2
111,237.6
112,241.2
113,280.8
114,295.2
115,316.8
116,331.2
117,288.0
118,327.6
119,327.6
120,306.0
121,298.8
122,306.0
123,277.2
124,270.0
125,244.8
126,241.2
127,230.4
128,252.0
129,241.2
130,248.4
131,266.4
132,255.6
133,259.2
134,273.6
135,284.4
136,280.8
137,273.6
138,248.4
139,277.2
140,237.6
141,226.8
142,259.2
143,190.8
144,169.2
145,165.6
146,133.2
147,126.0
148,104.4
149,97.2
150,90.0
151,90.0
152,97.2
153,118.8
154,126.0
155,154.8
156,169.2
157,190.8
158,216.0
159,237.6
160,259.2
161,262.8
162,284.4
163,309.6
164,288.0
165,306.0
166,288.0
167,277.2
168,302.4
169,266.4
170,259.2
171,241.2
172,252.0
173,244.8
174,241.2
175,255.6
176,244.8
177,216.0
178,241.2
179,252.0
180,262.8
181,266.4
182,270.0
183,302.4
184,298.8
185,277.2
186,262.8
187,266.4
188,277.2
189,226.8
190,234.0
191,212.4
192,187.2
193,183.6
194,144.0
195,129.6
196,108.0
197,100.8
198,100.8
199,104.4
200,108.0
201,115.2
202,151.2
203,158.4
204,183.6
205,208.8
206,273.6
207,295.2
208,298.8
209,331.2
210,360.0
211,345.6
212,327.6
213,327.6
214,399.6
215,352.8
216,345.6
217,349.2
218,302.4
219,277.2
220,259.2
221,270.0
222,259.2
223,255.6
224,244.8
225,237.6
226,252.0
227,241.2
228,255.6
229,248.4
230,266.4
231,266.4
232,280.8
233,280.8
234,280.8
235,259.2
236,277.2
237,237.6
238,208.8
239,208.8
240,201.6
241,180.0
242,158.4
243,126.0
244,126.0
245,122.4
246,108.0
247,100.8
248,97.2
249,97.2
250,115.2
251,115.2
252,129.6
253,154.8
254,172.8
255,183.6
256,187.2
257,230.4
258,259.2
259,284.4
260,284.4
261,288.0
262,291.6
263,284.4
264,295.2
265,280.8
266,291.6
267,288.0
268,291.6
269,266.4
270,280.8
271,262.8
272,284.4
273,259.2
274,244.8
275,270.0
276,262.8
277,270.0
278,262.8
279,248.4
280,248.4
281,252.0
282,244.8
283,216.0
284,212.4
285,190.8
286,190.8
287,180.0
288,151.2
289,169.2
290,133.2
291,133.2
292,111.6
293,111.6
294,100.8
295,104.4
296,97.2
297,90.0
298,104.4
299,100.8
300,111.6
301,122.4
302,133.2
303,140.4
304,169.2
305,183.6
306,194.4
307,223.2
308,248.4
309,234.0
310,273.6
311,277.2
312,252.0
313,259.2
314,259.2
315,262.8
316,262.8
317,237.6
318,241.2
319,248.4
320,230.4
321,226.8
322,216.0
323,223.2
324,252.0
325,230.4
326,244.8
327,255.6
328,266.4
329,259.2
330,244.8
331,234.0
332,241.2
333,223.2
334,190.8
335,176.4
336,162.0
337,154.8
338,136.8
339,111.6
340,97.2
341,97.2
342,82.8
343,90.0
344,97.2
345,100.8
346,126.0
347,140.4
348,165.6
349,183.6
350,208.8
351,244.8
352,291.6
353,270.0
354,306.0
355,313.2
356,324.0
357,360.0
358,324.0
359,352.8
360,320.4
361,316.8
362,295.2
363,241.2
364,270.0
365,262.8
366,234.0
367,248.4
368,237.6
369,194.4
370,230.4
371,219.6
372,234.0
373,262.8
374,280.8
375,302.4
376,266.4
377,266.4
378,273.6
379,270.0
380,244.8
381,234.0
382,248.4
383,194.4
384,183.6
385,172.8
386,144.0
387,118.8
388,115.2
389,100.8
390,86.4
391,90.0
392,104.4
393,108.0
394,118.8
395,133.2
396,162.0
397,201.6
398,219.6
399,230.4
400,252.0
401,273.6
402,291.6
403,298.8
404,324.0
405,338.4
406,331.2
407,291.6
408,306.0
409,288.0
410,291.6
411,262.8
412,230.4
413,270.0
414,248.4
415,244.8
416,223.2
417,244.8
418,244.8
419,237.6
420,248.4
421,273.6
422,273.6
423,270.0
424,295.2
425,284.4
426,291.6
427,277.2
428,262.8
429,266.4
430,226.8
431,194.4
432,176.4
433,162.0
434,140.4
435,115.2
436,108.0
437,93.6
438,86.4
439,93.6
440,97.2
441,118.8
442,115.2
443,158.4
444,180.0
445,183.6
446,216.0
447,248.4
