Index,Value
1,104.4
2,100.8
3,82.8
4,75.6
5,72.0
6,64.8
7,61.2
8,75.6
9,79.2
10,86.4
11,104.4
12,129.6
13,140.4
14,162.0
15,198.0
16,198.0
17,201.6
18,248.4
19,255.6
20,252.0
21,248.4
22,237.6
23,259.2
24,262.8
25,237.6
26,208.8
27,223.2
28,212.4
29,176.4
30,194.4
31,176.4
32,183.6
33,180.0
34,172.8
35,180.0
36,183.6
37,183.6
38,205.2
39,212.4
40,205.2
41,212.4
42,205.2
43,190.8
44,194.4
45,183.6
46,165.6
47,162.0
48,136.8
49,118.8
50,100.8
51,90.0
52,82.8
53,68.4
54,61.2
55,72.0
56,64.8
57,82.8
58,79.2
59,104.4
60,122.4
61,144.0
62,151.2
63,180.0
64,205.2
65,194.4
66,230.4
67,230.4
68,237.6
69,248.4
70,248.4
71,259.2
72,226.8
73,244.8
74,208.8
75,201.6
76,198.0
77,172.8
78,190.8
79,176.4
80,180.0
81,190.8
82,198.0
83,176.4
84,205.2
85,205.2
86,208.8
87,190.8
88,219.6
89,230.4
90,216.0
91,198.0
92,187.2
93,205.2
94,172.8
95,158.4
96,133.2
97,126.0
98,93.6
99,93.6
100,79.2
101,68.4
102,61.2
103,68.4
104,75.6
105,82.8
106,100.8
107,104.4
108,133.2
109,151.2
110,165.6
111,176.4
112,180.0
113,212.4
114,208.8
115,248.4
116,241.2
117,234.0
118,234.0
119,266.4
120,241.2
121,223.2
122,205.2
123,216.0
124,219.6
125,216.0
126,226.8
127,201.6
128,183.6
129,190.8
130,172.8
131,183.6
132,198.0
133,205.2
134,201.6
135,212.4
136,198.0
137,219.6
138,230.4
139,201.6
140,201.6
141,198.0
142,183.6
143,176.4
144,126.0
145,118.8
146,104.4
147,90.0
148,75.6
149,72.0
150,61.2
151,68.4
152,79.2
153,82.8
154,100.8
155,118.8
156,133.2
157,136.8
158,165.6
159,198.0
160,190.8
161,212.4
162,241.2
163,219.6
164,226.8
165,226.8
166,230.4
167,241.2
168,219.6
169,219.6
170,219.6
171,216.0
172,201.6
173,212.4
174,205.2
175,194.4
176,187.2
177,201.6
178,198.0
179,212.4
180,194.4
181,205.2
182,198.0
183,201.6
184,212.4
185,219.6
186,212.4
187,198.0
188,183.6
189,190.8
190,165.6
191,147.6
192,147.6
193,129.6
194,108.0
195,93.6
196,82.8
197,72.0
198,68.4
199,68.4
200,72.0
201,86.4
202,104.4
203,111.6
204,147.6
205,172.8
206,183.6
207,198.0
208,237.6
209,262.8
210,259.2
211,280.8
212,273.6
213,273.6
214,270.0
215,280.8
216,255.6
217,248.4
218,237.6
219,248.4
220,230.4
221,226.8
222,219.6
223,201.6
224,198.0
225,194.4
226,190.8
227,208.8
228,208.8
229,219.6
230,219.6
231,208.8
232,219.6
233,208.8
234,205.2
235,205.2
236,172.8
237,172.8
238,154.8
239,154.8
240,144.0
241,126.0
242,115.2
243,111.6
244,97.2
245,82.8
246,79.2
247,75.6
248,79.2
249,75.6
250,75.6
251,100.8
252,100.8
253,115.2
254,122.4
255,151.2
256,183.6
257,183.6
258,205.2
259,208.8
260,234.0
261,244.8
262,234.0
263,234.0
264,205.2
265,248.4
266,219.6
267,212.4
268,198.0
269,198.0
270,212.4
271,201.6
272,201.6
273,216.0
274,208.8
275,183.6
276,201.6
277,198.0
278,226.8
279,219.6
280,205.2
281,205.2
282,176.4
283,162.0
284,151.2
285,154.8
286,144.0
287,133.2
288,129.6
289,115.2
290,111.6
291,93.6
292,90.0
293,90.0
294,75.6
295,82.8
296,75.6
297,75.6
298,72.0
299,86.4
300,90.0
301,93.6
302,104.4
303,129.6
304,140.4
305,133.2
306,172.8
307,172.8
308,190.8
309,187.2
310,219.6
311,212.4
312,212.4
313,216.0
314,212.4
315,201.6
316,205.2
317,187.2
318,187.2
319,187.2
320,183.6
321,176.4
322,190.8
323,187.2
324,187.2
325,208.8
326,205.2
327,187.2
328,205.2
329,190.8
330,198.0
331,176.4
332,176.4
333,187.2
334,154.8
335,144.0
336,144.0
337,108.0
338,93.6
339,93.6
340,68.4
341,68.4
342,68.4
343,64.8
344,64.8
345,79.2
346,93.6
347,104.4
348,118.8
349,158.4
350,151.2
351,180.0
352,201.6
353,216.0
354,219.6
355,230.4
356,273.6
357,259.2
358,259.2
359,248.4
360,237.6
361,237.6
362,241.2
363,190.8
364,208.8
365,201.6
366,180.0
367,180.0
368,194.4
369,151.2
370,172.8
371,165.6
372,187.2
373,194.4
374,194.4
375,230.4
376,226.8
377,234.0
378,216.0
379,201.6
380,216.0
381,180.0
382,169.2
383,165.6
384,147.6
385,122.4
386,108.0
387,93.6
388,82.8
389,72.0
390,68.4
391,72.0
392,68.4
393,82.8
394,79.2
395,93.6
396,133.2
397,147.6
398,158.4
399,194.4
400,183.6
401,205.2
402,234.0
403,252.0
404,259.2
405,252.0
406,230.4
407,237.6
408,237.6
409,208.8
410,241.2
411,198.0
412,208.8
413,208.8
414,187.2
415,172.8
416,190.8
417,180.0
418,205.2
419,187.2
420,187.2
421,194.4
422,216.0
423,230.4
424,216.0
425,205.2
426,226.8
427,205.2
428,216.0
429,190.8
430,180.0
431,147.6
432,136.8
433,115.2
434,104.4
435,90.0
436,72.0
437,72.0
438,72.0
439,72.0
440,75.6
441,86.4
442,100.8
443,111.6
444,118.8
445,158.4
446,176.4
447,190.8
448,183.6
449,226.8
450,212.4
451,234.0
452,266.4
453,259.2
454,248.4
455,244.8
456,244.8
457,237.6
458,230.4
459,208.8
460,223.2
461,205.2
462,205.2
463,194.4
464,194.4
465,187.2
466,180.0
467,201.6
468,187.2
469,201.6
470,212.4
471,230.4
472,208.8
473,205.2
474,201.6
475,205.2
476,212.4
477,201.6
478,187.2
479,147.6
480,140.4
481,118.8
482,108.0
483,93.6
484,75.6
485,72.0
486,68.4
487,72.0
488,68.4
489,82.8
490,100.8
491,108.0
492,133.2
493,147.6
494,172.8
495,198.0
496,212.4
497,226.8
498,212.4
499,237.6
500,237.6
501,237.6
502,234.0
503,237.6
504,230.4
505,226.8
506,234.0
507,205.2
508,208.8
509,198.0
510,201.6
511,216.0
512,183.6
513,187.2
514,198.0
515,205.2
516,190.8
517,194.4
518,226.8
519,219.6
520,216.0
521,230.4
522,198.0
523,201.6
524,183.6
525,169.2
526,169.2
527,158.4
528,151.2
529,118.8
530,104.4
531,93.6
532,82.8
533,75.6
534,72.0
535,72.0
536,79.2
537,82.8
538,93.6
539,115.2
540,140.4
541,165.6
542,190.8
543,226.8
544,223.2
545,255.6
546,259.2
547,270.0
548,306.0
549,270.0
550,277.2
551,288.0
552,255.6
553,237.6
554,255.6
555,248.4
556,230.4
557,216.0
558,212.4
559,219.6
560,212.4
561,208.8
562,194.4
563,194.4
564,205.2
565,223.2
566,208.8
567,201.6
568,212.4
569,205.2
570,180.0
571,194.4
572,194.4
573,169.2
574,172.8
575,154.8
576,151.2
577,144.0
578,122.4
579,115.2
580,90.0
581,90.0
582,86.4
583,75.6
584,82.8
585,79.2
586,86.4
587,93.6
588,111.6
589,111.6
590,140.4
591,154.8
592,172.8
593,176.4
594,208.8
595,205.2
596,226.8
597,237.6
598,248.4
599,223.2
600,244.8
601,234.0
602,226.8
603,208.8
604,216.0
605,205.2
606,194.4
607,223.2
608,216.0
609,198.0
610,212.4
611,216.0
612,201.6
613,190.8
614,190.8
615,190.8
616,212.4
617,187.2
618,198.0
619,190.8
620,183.6
621,151.2
622,158.4
623,129.6
624,136.8
625,118.8
626,111.6
627,104.4
628,97.2
629,86.4
630,75.6
631,75.6
632,82.8
633,79.2
634,79.2
635,82.8
636,86.4
637,93.6
638,118.8
639,115.2
640,136.8
641,151.2
642,165.6
643,183.6
644,208.8
645,201.6
646,183.6
647,230.4
648,234.0
649,223.2
650,223.2
651,226.8
652,212.4
653,194.4
654,205.2
655,212.4
656,190.8
657,187.2
658,190.8
659,180.0
660,190.8
661,180.0
662,205.2
663,183.6
664,208.8
665,198.0
666,201.6
667,198.0
668,183.6
669,172.8
670,158.4
671,140.4
672,136.8
673,111.6
674,100.8
675,82.8
676,75.6
677,68.4
678,72.0
679,75.6
680,68.4
681,79.2
682,90.0
683,100.8
684,126.0
685,151.2
686,158.4
687,212.4
688,212.4
689,226.8
690,262.8
691,259.2
692,241.2
693,266.4
694,259.2
695,248.4
696,230.4
697,234.0
698,248.4
699,216.0
700,216.0
701,208.8
702,194.4
703,190.8
704,183.6
705,176.4
706,165.6
707,187.2
708,208.8
709,198.0
710,205.2
711,219.6
712,237.6
713,219.6
714,194.4
715,190.8
716,190.8
717,212.4
718,165.6
719,169.2
720,133.2
721,122.4
722,100.8
723,97.2
724,82.8
725,68.4
726,72.0
727,68.4
728,72.0
729,82.8
730,93.6
731,97.2
732,122.4
733,151.2
734,162.0
735,187.2
736,208.8
737,208.8
738,223.2
739,241.2
740,234.0
741,237.6
742,270.0
743,226.8
744,262.8
745,244.8
746,230.4
747,201.6
748,208.8
749,198.0
750,183.6
751,187.2
752,201.6
753,187.2
754,198.0
755,198.0
756,190.8
757,201.6
758,219.6
759,230.4
760,226.8
761,208.8
762,208.8
763,205.2
764,208.8
765,187.2
766,176.4
767,162.0
768,147.6
769,104.4
770,100.8
771,86.4
772,79.2
773,72.0
774,68.4
775,72.0
776,75.6
777,86.4
778,93.6
779,115.2
780,126.0
781,158.4
782,154.8
783,176.4
784,208.8
785,216.0
786,216.0
787,230.4
788,255.6
789,273.6
790,255.6
791,252.0
792,266.4
793,234.0
794,237.6
795,216.0
796,187.2
797,223.2
798,223.2
799,205.2
800,201.6
801,187.2
802,190.8
803,187.2
804,205.2
805,198.0
806,208.8
807,223.2
808,208.8
809,234.0
810,212.4
811,212.4
812,212.4
813,172.8
814,176.4
815,169.2
816,133.2
817,115.2
818,118.8
819,97.2
820,82.8
821,79.2
822,75.6
823,64.8
824,72.0
825,86.4
826,100.8
827,115.2
828,126.0
829,158.4
830,180.0
831,187.2
832,208.8
833,234.0
834,248.4
835,237.6
836,244.8
837,255.6
838,244.8
839,237.6
840,241.2
841,248.4
842,223.2
843,205.2
844,205.2
845,190.8
846,198.0
847,201.6
848,183.6
849,208.8
850,216.0
851,198.0
852,205.2
853,201.6
854,208.8
855,212.4
856,198.0
857,223.2
858,219.6
859,205.2
860,201.6
861,183.6
862,169.2
863,172.8
864,154.8
865,129.6
866,100.8
867,93.6
868,79.2
869,86.4
870,68.4
871,72.0
872,82.8
873,90.0
874,104.4
875,136.8
876,129.6
877,176.4
878,172.8
879,216.0
880,248.4
881,248.4
882,280.8
883,255.6
884,313.2
885,291.6
886,284.4
887,270.0
888,255.6
889,230.4
890,230.4
891,234.0
892,230.4
893,219.6
894,219.6
895,219.6
896,216.0
897,216.0
898,219.6
899,201.6
900,219.6
901,198.0
902,219.6
903,219.6
904,194.4
905,219.6
906,194.4
907,198.0
908,187.2
909,180.0
910,176.4
911,158.4
912,151.2
913,136.8
914,122.4
915,108.0
916,97.2
917,86.4
918,82.8
919,75.6
920,79.2
921,75.6
922,82.8
923,93.6
924,97.2
925,126.0
926,144.0
927,158.4
928,172.8
929,201.6
930,190.8
931,212.4
932,241.2
933,248.4
934,241.2
935,244.8
936,230.4
937,255.6
938,230.4
939,226.8
940,223.2
941,212.4
942,208.8
943,194.4
944,212.4
945,205.2
946,212.4
947,219.6
948,234.0
949,223.2
950,201.6
951,198.0
952,183.6
953,198.0
954,190.8
955,172.8
956,172.8
957,165.6
958,158.4
959,140.4
960,122.4
961,115.2
962,104.4
963,104.4
964,97.2
965,93.6
966,79.2
967,68.4
968,79.2
969,75.6
970,75.6
971,86.4
972,86.4
973,104.4
974,111.6
975,126.0
976,129.6
977,158.4
978,172.8
979,169.2
980,190.8
981,212.4
982,216.0
983,223.2
984,241.2
985,234.0
986,223.2
987,212.4
988,201.6
989,216.0
990,183.6
991,172.8
992,169.2
993,187.2
994,201.6
995,201.6
996,180.0
997,194.4
998,194.4
999,212.4
1000,212.4
1001,190.8
1002,194.4
1003,205.2
1004,194.4
1005,172.8
1006,162.0
1007,147.6
1008,136.8
1009,118.8
1010,97.2
1011,90.0
1012,82.8
1013,68.4
1014,68.4
1015,64.8
1016,72.0
1017,82.8
1018,93.6
1019,104.4
1020,133.2
1021,154.8
1022,183.6
1023,180.0
1024,223.2
1025,230.4
1026,226.8
1027,244.8
1028,266.4
1029,266.4
1030,262.8
1031,244.8
1032,255.6
1033,230.4
1034,244.8
1035,241.2
1036,219.6
1037,194.4
1038,205.2
1039,190.8
1040,180.0
1041,180.0
1042,198.0
1043,180.0
1044,190.8
1045,205.2
1046,208.8
1047,201.6
1048,219.6
1049,219.6
1050,205.2
1051,205.2
1052,216.0
1053,201.6
1054,180.0
1055,169.2
1056,133.2
1057,136.8
1058,111.6
1059,90.0
1060,86.4
1061,75.6
1062,68.4
1063,64.8
1064,72.0
1065,82.8
1066,93.6
1067,115.2
1068,126.0
1069,144.0
1070,151.2
1071,183.6
1072,212.4
1073,219.6
1074,244.8
1075,259.2
1076,244.8
1077,252.0
1078,262.8
1079,262.8
1080,234.0
1081,237.6
1082,219.6
1083,208.8
1084,219.6
1085,201.6
1086,201.6
1087,194.4
1088,190.8
1089,198.0
1090,201.6
1091,176.4
1092,194.4
1093,216.0
1094,252.0
1095,230.4
1096,234.0
1097,223.2
1098,216.0
1099,234.0
1100,216.0
1101,194.4
1102,176.4
1103,172.8
1104,158.4
1105,126.0
1106,111.6
1107,86.4
1108,72.0
1109,68.4
1110,72.0
1111,68.4
1112,72.0
1113,86.4
1114,104.4
1115,115.2
1116,140.4
1117,162.0
1118,172.8
1119,205.2
1120,205.2
1121,230.4
1122,248.4
1123,255.6
1124,248.4
1125,241.2
1126,270.0
1127,255.6
1128,266.4
1129,255.6
1130,252.0
1131,216.0
1132,226.8
1133,234.0
1134,212.4
1135,212.4
1136,201.6
1137,216.0
1138,187.2
1139,208.8
1140,205.2
1141,219.6
1142,234.0
1143,216.0
1144,234.0
1145,216.0
1146,219.6
1147,208.8
1148,194.4
1149,190.8
1150,176.4
1151,158.4
1152,162.0
1153,129.6
1154,115.2
1155,90.0
1156,72.0
1157,72.0
1158,68.4
1159,72.0
1160,82.8
1161,82.8
1162,93.6
1163,126.0
1164,136.8
1165,154.8
1166,187.2
1167,201.6
1168,216.0
1169,244.8
1170,234.0
1171,248.4
1172,262.8
1173,241.2
1174,237.6
1175,234.0
1176,226.8
1177,244.8
1178,216.0
1179,198.0
1180,219.6
1181,201.6
1182,201.6
1183,180.0
1184,208.8
1185,208.8
1186,187.2
1187,187.2
1188,198.0
1189,194.4
1190,198.0
1191,219.6
1192,234.0
1193,208.8
1194,201.6
1195,208.8
1196,194.4
1197,194.4
1198,183.6
1199,176.4
1200,154.8
1201,136.8
1202,108.0
1203,97.2
1204,100.8
1205,79.2
1206,79.2
1207,68.4
1208,79.2
1209,93.6
1210,115.2
1211,129.6
1212,147.6
1213,172.8
1214,198.0
1215,237.6
1216,248.4
1217,252.0
1218,288.0
1219,284.4
