Index,Value
1,61.2
2,54.0
3,50.4
4,43.2
5,39.6
6,39.6
7,39.6
8,39.6
9,46.8
10,57.6
11,64.8
12,64.8
13,75.6
14,90.0
15,97.2
16,100.8
17,108.0
18,115.2
19,118.8
20,118.8
21,129.6
22,126.0
23,111.6
24,129.6
25,118.8
26,108.0
27,108.0
28,104.4
29,100.8
30,86.4
31,93.6
32,93.6
33,86.4
34,97.2
35,82.8
36,86.4
37,97.2
38,97.2
39,97.2
40,97.2
41,100.8
42,104.4
43,111.6
44,100.8
45,97.2
46,86.4
47,79.2
48,72.0
49,68.4
50,61.2
51,54.0
52,46.8
53,43.2
54,36.0
55,39.6
56,39.6
57,46.8
58,50.4
59,61.2
60,68.4
61,79.2
62,86.4
63,86.4
64,97.2
65,104.4
66,108.0
67,118.8
68,115.2
69,111.6
70,111.6
71,126.0
72,118.8
73,111.6
74,104.4
75,100.8
76,100.8
77,90.0
78,97.2
79,90.0
80,90.0
81,90.0
82,104.4
83,97.2
84,100.8
85,97.2
86,100.8
87,115.2
88,111.6
89,111.6
90,108.0
91,111.6
92,100.8
93,97.2
94,86.4
95,75.6
96,75.6
97,61.2
98,54.0
99,46.8
100,46.8
101,43.2
102,43.2
103,36.0
104,43.2
105,46.8
106,54.0
107,64.8
108,64.8
109,82.8
110,90.0
111,97.2
112,104.4
113,104.4
114,115.2
115,108.0
116,111.6
117,122.4
118,111.6
119,108.0
120,122.4
121,108.0
122,115.2
123,115.2
124,111.6
125,100.8
126,93.6
127,90.0
128,97.2
129,93.6
130,90.0
131,100.8
132,100.8
133,108.0
134,100.8
135,104.4
136,104.4
137,104.4
138,111.6
139,104.4
140,93.6
141,86.4
142,86.4
143,86.4
144,68.4
145,61.2
146,61.2
147,50.4
148,46.8
149,46.8
150,43.2
151,36.0
152,46.8
153,50.4
154,46.8
155,61.2
156,72.0
157,79.2
158,79.2
159,93.6
160,104.4
161,111.6
162,111.6
163,115.2
164,111.6
165,111.6
166,115.2
167,115.2
168,111.6
169,111.6
170,111.6
171,100.8
172,104.4
173,97.2
174,93.6
175,97.2
176,97.2
177,93.6
178,93.6
179,108.0
180,104.4
181,93.6
182,108.0
183,104.4
184,104.4
185,118.8
186,104.4
187,90.0
188,90.0
189,93.6
190,86.4
191,75.6
192,79.2
193,64.8
194,57.6
195,57.6
196,46.8
197,46.8
198,43.2
199,43.2
200,46.8
201,54.0
202,54.0
203,68.4
204,72.0
205,90.0
206,90.0
207,104.4
208,111.6
209,129.6
210,126.0
211,115.2
212,129.6
213,136.8
214,133.2
215,133.2
216,133.2
217,108.0
218,111.6
219,122.4
220,108.0
221,111.6
222,100.8
223,108.0
224,108.0
225,111.6
226,104.4
227,104.4
228,100.8
229,108.0
230,111.6
231,111.6
232,111.6
233,100.8
234,104.4
235,93.6
236,100.8
237,93.6
238,90.0
239,79.2
240,75.6
241,72.0
242,64.8
243,61.2
244,50.4
245,54.0
246,50.4
247,39.6
248,46.8
249,46.8
250,46.8
251,54.0
252,61.2
253,68.4
254,79.2
255,79.2
256,86.4
257,93.6
258,100.8
259,108.0
260,108.0
261,108.0
262,115.2
263,111.6
264,122.4
265,115.2
266,111.6
267,122.4
268,108.0
269,100.8
270,104.4
271,108.0
272,111.6
273,108.0
274,100.8
275,93.6
276,104.4
277,93.6
278,93.6
279,97.2
280,100.8
281,97.2
282,90.0
283,82.8
284,90.0
285,82.8
286,75.6
287,68.4
288,68.4
289,64.8
290,61.2
291,57.6
292,50.4
293,46.8
294,46.8
295,46.8
296,43.2
297,43.2
298,39.6
299,43.2
300,50.4
301,50.4
302,61.2
303,61.2
304,72.0
305,79.2
306,90.0
307,90.0
308,97.2
309,108.0
310,97.2
311,100.8
312,122.4
313,104.4
314,115.2
315,100.8
316,104.4
317,104.4
318,86.4
319,93.6
320,97.2
321,86.4
322,93.6
323,93.6
324,97.2
325,97.2
326,100.8
327,100.8
328,104.4
329,108.0
330,93.6
331,108.0
332,93.6
333,82.8
334,75.6
335,82.8
336,72.0
337,57.6
338,50.4
339,50.4
340,46.8
341,43.2
342,43.2
343,43.2
344,43.2
345,46.8
346,50.4
347,64.8
348,61.2
349,75.6
350,82.8
351,93.6
352,108.0
353,104.4
354,115.2
355,118.8
356,126.0
357,140.4
358,111.6
359,126.0
360,122.4
361,104.4
362,115.2
363,115.2
364,93.6
365,104.4
366,93.6
367,93.6
368,97.2
369,90.0
370,90.0
371,86.4
372,93.6
373,93.6
374,97.2
375,104.4
376,108.0
377,97.2
378,100.8
