Index,Value
1,90.0
2,72.0
3,72.0
4,61.2
5,61.2
6,50.4
7,57.6
8,64.8
9,64.8
10,79.2
11,82.8
12,93.6
13,100.8
14,126.0
15,136.8
16,154.8
17,136.8
18,165.6
19,176.4
20,169.2
21,180.0
22,190.8
23,183.6
24,158.4
25,147.6
26,158.4
27,147.6
28,136.8
29,147.6
30,133.2
31,133.2
32,129.6
33,122.4
34,129.6
35,122.4
36,133.2
37,140.4
38,144.0
39,136.8
40,154.8
41,147.6
42,140.4
43,158.4
44,154.8
45,133.2
46,126.0
47,118.8
48,104.4
49,90.0
50,79.2
51,75.6
52,68.4
53,61.2
54,50.4
55,57.6
56,64.8
57,68.4
58,79.2
59,79.2
60,97.2
61,108.0
62,133.2
63,144.0
64,140.4
65,144.0
66,176.4
67,154.8
68,158.4
69,169.2
70,169.2
71,165.6
72,154.8
73,158.4
74,151.2
75,144.0
76,144.0
77,129.6
78,133.2
79,122.4
80,129.6
81,133.2
82,133.2
83,126.0
84,126.0
85,144.0
86,144.0
87,151.2
88,162.0
89,154.8
90,147.6
91,158.4
92,144.0
93,133.2
94,115.2
95,115.2
96,93.6
97,86.4
98,79.2
99,72.0
100,64.8
101,57.6
102,57.6
103,61.2
104,64.8
105,75.6
106,86.4
107,93.6
108,93.6
109,115.2
110,122.4
111,129.6
112,147.6
113,154.8
114,147.6
115,176.4
116,169.2
117,162.0
118,165.6
119,180.0
120,183.6
121,162.0
122,151.2
123,144.0
124,144.0
125,147.6
126,140.4
127,136.8
128,133.2
129,136.8
130,129.6
131,144.0
132,133.2
133,129.6
134,144.0
135,158.4
136,151.2
137,169.2
138,129.6
139,136.8
140,140.4
141,140.4
142,122.4
143,118.8
144,108.0
145,93.6
146,86.4
147,72.0
148,68.4
149,61.2
150,61.2
151,57.6
152,68.4
153,72.0
154,75.6
155,93.6
156,104.4
157,118.8
158,129.6
159,140.4
160,151.2
161,151.2
162,158.4
163,165.6
164,165.6
165,176.4
166,165.6
167,147.6
168,147.6
169,147.6
170,151.2
171,147.6
172,133.2
173,129.6
174,129.6
175,144.0
176,126.0
177,140.4
178,129.6
179,144.0
180,144.0
181,140.4
182,136.8
183,151.2
184,147.6
185,154.8
186,144.0
187,154.8
188,140.4
189,144.0
190,122.4
191,111.6
192,104.4
193,90.0
194,82.8
195,75.6
196,68.4
197,57.6
198,68.4
199,61.2
200,64.8
201,75.6
202,86.4
203,100.8
204,111.6
205,126.0
206,151.2
207,162.0
208,176.4
209,180.0
210,190.8
211,187.2
212,194.4
213,190.8
214,180.0
215,194.4
216,158.4
217,162.0
218,158.4
219,158.4
220,165.6
221,144.0
222,144.0
223,133.2
224,133.2
225,140.4
226,136.8
227,144.0
228,154.8
229,144.0
230,162.0
231,144.0
232,147.6
233,129.6
234,136.8
235,133.2
236,129.6
237,133.2
238,129.6
239,115.2
240,108.0
241,97.2
242,90.0
243,79.2
244,82.8
245,64.8
246,68.4
247,64.8
248,68.4
249,64.8
250,72.0
251,82.8
252,86.4
253,93.6
254,111.6
255,111.6
256,118.8
257,126.0
258,144.0
259,147.6
260,154.8
261,151.2
262,151.2
263,169.2
264,151.2
265,147.6
266,154.8
267,144.0
268,140.4
269,133.2
270,147.6
271,144.0
272,140.4
273,158.4
274,140.4
275,136.8
276,129.6
277,136.8
278,136.8
279,136.8
280,136.8
281,133.2
282,133.2
283,122.4
284,111.6
285,115.2
286,111.6
287,104.4
288,104.4
289,82.8
290,86.4
291,79.2
292,72.0
293,68.4
294,68.4
295,61.2
296,68.4
297,64.8
298,64.8
299,72.0
300,72.0
301,82.8
302,86.4
303,93.6
304,115.2
305,122.4
306,122.4
307,126.0
308,136.8
309,151.2
310,126.0
311,136.8
312,147.6
313,151.2
314,140.4
315,133.2
316,133.2
317,122.4
318,122.4
319,136.8
320,122.4
321,118.8
322,129.6
323,136.8
324,133.2
325,133.2
326,151.2
327,133.2
328,133.2
329,144.0
330,144.0
331,126.0
332,140.4
333,115.2
334,115.2
335,104.4
336,93.6
337,90.0
338,79.2
339,68.4
340,64.8
341,57.6
342,64.8
343,50.4
344,57.6
345,61.2
346,75.6
347,90.0
348,111.6
349,100.8
350,122.4
351,140.4
352,162.0
353,172.8
354,180.0
355,169.2
356,183.6
357,172.8
358,187.2
359,190.8
360,183.6
361,147.6
362,165.6
363,133.2
364,147.6
365,140.4
366,126.0
367,126.0
368,118.8
369,129.6
370,118.8
371,129.6
372,129.6
373,136.8
374,147.6
375,144.0
376,151.2
377,144.0
378,151.2
379,158.4
380,147.6
381,136.8
382,129.6
383,115.2
384,111.6
385,93.6
386,79.2
387,79.2
388,64.8
389,64.8
390,61.2
391,57.6
392,64.8
393,72.0
394,79.2
395,82.8
396,104.4
397,108.0
398,126.0
399,133.2
400,154.8
401,140.4
402,151.2
403,165.6
404,183.6
405,180.0
406,169.2
407,158.4
408,169.2
409,154.8
410,165.6
411,147.6
412,144.0
413,133.2
414,126.0
415,122.4
416,122.4
417,122.4
418,126.0
419,133.2
420,136.8
421,151.2
422,144.0
423,162.0
424,147.6
425,165.6
426,151.2
427,140.4
428,151.2
429,144.0
430,122.4
431,111.6
432,108.0
433,86.4
434,82.8
435,68.4
436,64.8
437,61.2
438,61.2
439,64.8
440,64.8
441,72.0
442,79.2
443,90.0
444,100.8
445,111.6
446,136.8
447,136.8
448,140.4
449,151.2
450,158.4
451,165.6
452,162.0
453,176.4
454,169.2
455,169.2
456,172.8
457,162.0
458,154.8
459,129.6
460,147.6
461,144.0
462,136.8
463,154.8
464,133.2
465,129.6
466,144.0
467,126.0
468,147.6
469,147.6
470,158.4
471,144.0
472,151.2
473,151.2
474,162.0
475,154.8
476,144.0
477,129.6
478,122.4
479,118.8
480,100.8
481,100.8
482,86.4
483,75.6
484,68.4
485,64.8
486,57.6
487,61.2
488,61.2
489,75.6
490,82.8
491,93.6
492,108.0
493,108.0
494,126.0
495,144.0
496,133.2
497,169.2
498,172.8
499,154.8
500,176.4
501,162.0
502,169.2
503,154.8
504,172.8
505,162.0
506,154.8
507,136.8
508,147.6
509,136.8
510,129.6
511,140.4
512,133.2
513,136.8
514,144.0
515,144.0
516,151.2
517,154.8
518,158.4
519,151.2
520,144.0
521,162.0
522,144.0
523,144.0
524,154.8
525,136.8
526,111.6
527,111.6
528,115.2
529,97.2
530,86.4
531,82.8
532,68.4
533,64.8
534,61.2
535,64.8
536,68.4
537,75.6
538,86.4
539,100.8
540,122.4
541,133.2
542,147.6
543,158.4
544,183.6
545,183.6
546,172.8
547,183.6
548,190.8
549,187.2
550,190.8
551,180.0
552,158.4
553,165.6
554,165.6
555,154.8
556,151.2
557,133.2
558,162.0
559,133.2
560,140.4
561,140.4
562,147.6
563,147.6
564,151.2
565,151.2
566,151.2
567,144.0
568,151.2
569,158.4
570,140.4
571,158.4
572,133.2
573,129.6
574,118.8
575,129.6
576,115.2
577,111.6
578,97.2
579,93.6
580,82.8
581,75.6
582,68.4
583,64.8
584,68.4
585,72.0
586,68.4
587,79.2
588,86.4
589,93.6
590,108.0
591,118.8
592,122.4
593,133.2
594,147.6
595,154.8
596,169.2
597,162.0
598,176.4
599,151.2
600,180.0
601,162.0
602,147.6
603,172.8
604,158.4
605,144.0
606,147.6
607,140.4
608,144.0
609,154.8
610,140.4
611,147.6
612,151.2
613,136.8
614,140.4
615,140.4
616,147.6
617,133.2
618,129.6
619,136.8
620,122.4
621,122.4
622,111.6
623,100.8
624,97.2
625,93.6
626,86.4
627,82.8
628,75.6
629,75.6
630,68.4
631,68.4
632,72.0
633,72.0
634,68.4
635,75.6
636,79.2
637,82.8
638,90.0
639,100.8
640,100.8
641,118.8
642,118.8
643,140.4
644,136.8
645,140.4
646,133.2
647,151.2
648,147.6
649,140.4
650,147.6
651,147.6
652,129.6
653,129.6
654,133.2
655,136.8
656,126.0
657,115.2
658,126.0
659,129.6
660,133.2
661,140.4
662,147.6
663,136.8
664,147.6
665,133.2
666,136.8
667,136.8
668,140.4
669,118.8
670,104.4
671,108.0
672,100.8
673,97.2
674,79.2
675,64.8
676,64.8
677,61.2
678,61.2
679,57.6
680,64.8
681,64.8
682,75.6
683,93.6
684,100.8
685,108.0
686,126.0
687,129.6
688,144.0
689,162.0
690,176.4
691,169.2
692,169.2
693,194.4
694,201.6
695,183.6
696,180.0
697,154.8
698,151.2
699,158.4
700,151.2
701,118.8
702,129.6
703,126.0
704,136.8
705,122.4
706,133.2
707,136.8
708,136.8
709,140.4
710,154.8
711,147.6
712,165.6
713,147.6
714,144.0
715,151.2
716,136.8
717,140.4
718,129.6
719,115.2
720,104.4
721,93.6
722,86.4
723,75.6
724,75.6
725,61.2
726,61.2
727,61.2
728,61.2
729,64.8
730,82.8
731,90.0
732,100.8
733,126.0
734,126.0
735,126.0
736,147.6
737,162.0
738,169.2
739,169.2
740,183.6
741,172.8
742,169.2
743,169.2
744,158.4
745,154.8
746,158.4
747,151.2
748,133.2
749,144.0
750,129.6
751,136.8
752,129.6
753,136.8
754,144.0
755,136.8
756,144.0
757,147.6
758,140.4
759,162.0
760,158.4
761,151.2
762,144.0
763,151.2
764,140.4
765,144.0
766,122.4
767,108.0
768,104.4
769,104.4
770,75.6
771,82.8
772,64.8
773,64.8
774,54.0
775,61.2
776,57.6
777,68.4
778,82.8
779,82.8
780,108.0
781,126.0
782,133.2
783,136.8
784,129.6
785,165.6
786,154.8
787,176.4
788,180.0
789,176.4
790,169.2
791,169.2
792,176.4
793,172.8
794,147.6
795,154.8
796,133.2
797,140.4
798,133.2
799,140.4
800,136.8
801,136.8
802,140.4
803,136.8
804,144.0
805,144.0
806,169.2
807,151.2
808,151.2
809,154.8
810,154.8
811,165.6
812,140.4
813,126.0
814,126.0
815,126.0
816,108.0
817,100.8
818,82.8
819,75.6
820,68.4
821,64.8
822,61.2
823,61.2
824,72.0
825,75.6
826,86.4
827,93.6
828,104.4
829,122.4
830,129.6
831,144.0
832,147.6
833,162.0
834,172.8
835,180.0
836,187.2
837,180.0
838,176.4
839,151.2
840,165.6
841,158.4
842,158.4
843,151.2
844,144.0
845,140.4
846,140.4
847,136.8
848,140.4
849,147.6
850,147.6
851,147.6
852,154.8
853,154.8
854,154.8
855,169.2
856,151.2
857,172.8
858,158.4
859,154.8
860,144.0
861,144.0
862,126.0
863,122.4
864,100.8
865,100.8
866,93.6
867,72.0
868,68.4
869,68.4
870,61.2
871,57.6
872,75.6
873,79.2
874,90.0
875,100.8
876,118.8
877,122.4
878,147.6
879,158.4
880,172.8
881,165.6
882,183.6
883,201.6
884,212.4
885,212.4
886,216.0
887,190.8
888,180.0
889,176.4
890,169.2
891,151.2
892,162.0
893,147.6
894,158.4
895,147.6
896,158.4
897,140.4
898,144.0
899,154.8
900,151.2
901,154.8
902,162.0
903,154.8
904,158.4
905,147.6
906,147.6
907,154.8
908,133.2
909,133.2
910,136.8
911,122.4
912,111.6
913,104.4
914,93.6
915,93.6
916,86.4
917,72.0
918,68.4
919,64.8
920,68.4
921,75.6
922,75.6
923,90.0
924,82.8
925,100.8
926,104.4
927,122.4
928,140.4
929,144.0
930,151.2
931,162.0
932,158.4
933,158.4
934,169.2
935,147.6
936,165.6
937,151.2
938,162.0
939,151.2
940,151.2
941,144.0
942,147.6
943,147.6
944,151.2
945,144.0
946,151.2
947,144.0
948,158.4
949,144.0
950,151.2
951,154.8
952,140.4
953,140.4
954,144.0
955,133.2
956,126.0
957,118.8
958,104.4
959,111.6
960,104.4
961,86.4
962,90.0
963,82.8
964,68.4
965,72.0
966,64.8
967,64.8
968,64.8
969,64.8
970,79.2
971,68.4
972,79.2
973,79.2
974,93.6
975,97.2
976,108.0
977,118.8
978,129.6
979,136.8
980,147.6
981,140.4
982,136.8
983,147.6
984,154.8
985,158.4
986,147.6
987,144.0
988,140.4
989,144.0
990,144.0
991,129.6
992,129.6
993,140.4
994,136.8
995,144.0
996,133.2
997,136.8
998,144.0
999,136.8
1000,136.8
1001,154.8
1002,154.8
1003,136.8
1004,126.0
1005,122.4
1006,111.6
1007,108.0
1008,97.2
1009,90.0
1010,79.2
1011,79.2
1012,64.8
1013,61.2
1014,54.0
1015,54.0
1016,64.8
1017,75.6
1018,75.6
1019,93.6
1020,104.4
1021,111.6
1022,129.6
1023,144.0
1024,140.4
1025,162.0
1026,176.4
