Index,Value
1,154.8
2,122.4
3,108.0
4,104.4
5,100.8
6,104.4
7,97.2
8,111.6
9,108.0
10,129.6
11,140.4
12,162.0
13,158.4
14,180.0
15,216.0
16,230.4
17,244.8
18,252.0
19,266.4
20,270.0
21,273.6
22,255.6
23,262.8
24,288.0
25,248.4
26,241.2
27,230.4
28,234.0
29,205.2
30,201.6
31,187.2
32,219.6
33,187.2
34,180.0
35,216.0
36,212.4
37,219.6
38,226.8
39,237.6
40,248.4
41,234.0
42,244.8
43,212.4
44,230.4
45,212.4
46,183.6
47,176.4
48,165.6
49,154.8
50,129.6
51,115.2
52,111.6
53,93.6
54,100.8
55,100.8
56,108.0
57,122.4
58,118.8
59,144.0
60,151.2
61,180.0
62,183.6
63,208.8
64,219.6
65,248.4
66,244.8
67,273.6
68,266.4
69,252.0
70,284.4
71,248.4
72,262.8
73,248.4
74,230.4
75,226.8
76,212.4
77,219.6
78,230.4
79,216.0
80,205.2
81,183.6
82,208.8
83,194.4
84,216.0
85,230.4
86,223.2
87,226.8
88,234.0
89,270.0
90,248.4
91,259.2
92,234.0
93,216.0
94,187.2
95,180.0
96,176.4
97,147.6
98,133.2
99,129.6
100,104.4
101,104.4
102,93.6
103,100.8
104,111.6
105,115.2
106,136.8
107,154.8
108,147.6
109,172.8
110,187.2
111,223.2
112,230.4
113,248.4
114,252.0
115,262.8
116,277.2
117,270.0
118,273.6
119,280.8
120,252.0
121,241.2
122,248.4
123,234.0
124,234.0
125,212.4
126,234.0
127,219.6
128,216.0
129,208.8
130,219.6
131,219.6
132,223.2
133,230.4
134,208.8
135,237.6
136,248.4
137,234.0
138,237.6
139,234.0
140,226.8
141,194.4
142,187.2
143,187.2
144,162.0
145,151.2
146,140.4
147,115.2
148,108.0
149,104.4
150,100.8
151,104.4
152,108.0
153,115.2
154,133.2
155,144.0
156,165.6
157,190.8
158,187.2
159,205.2
160,248.4
161,270.0
162,295.2
163,266.4
164,273.6
165,266.4
166,244.8
167,277.2
168,255.6
169,255.6
170,219.6
171,208.8
172,208.8
173,216.0
174,208.8
175,212.4
176,194.4
177,190.8
178,226.8
179,223.2
180,223.2
181,230.4
182,234.0
183,234.0
184,244.8
185,234.0
186,212.4
187,230.4
188,230.4
189,216.0
190,194.4
191,194.4
192,169.2
193,172.8
194,140.4
195,115.2
196,115.2
197,108.0
198,111.6
199,108.0
200,122.4
201,129.6
202,158.4
203,154.8
204,169.2
205,212.4
206,237.6
207,244.8
208,277.2
209,284.4
210,298.8
211,320.4
212,284.4
213,309.6
214,288.0
215,302.4
216,298.8
217,259.2
218,244.8
219,208.8
220,241.2
