Index,Value
1,90.0
2,82.8
3,72.0
4,68.4
5,61.2
6,57.6
7,61.2
8,61.2
9,68.4
10,75.6
11,90.0
12,100.8
13,111.6
14,122.4
15,140.4
16,154.8
17,169.2
18,187.2
19,180.0
20,190.8
21,190.8
22,208.8
23,205.2
24,183.6
25,180.0
26,169.2
27,169.2
28,165.6
29,144.0
30,147.6
31,133.2
32,133.2
33,140.4
34,144.0
35,140.4
36,144.0
37,165.6
38,154.8
39,165.6
40,162.0
41,169.2
42,172.8
43,162.0
44,151.2
45,144.0
46,140.4
47,122.4
48,111.6
49,97.2
50,86.4
51,72.0
52,61.2
53,61.2
54,57.6
55,57.6
56,61.2
57,68.4
58,75.6
59,93.6
60,104.4
61,108.0
62,133.2
63,144.0
64,144.0
65,165.6
66,169.2
67,176.4
68,187.2
69,183.6
70,187.2
71,187.2
72,172.8
73,176.4
74,165.6
75,162.0
76,169.2
77,151.2
78,147.6
79,140.4
80,151.2
81,147.6
82,147.6
83,147.6
84,165.6
85,165.6
86,172.8
87,165.6
88,183.6
89,180.0
90,169.2
91,172.8
92,158.4
93,147.6
94,151.2
95,136.8
96,111.6
97,97.2
98,79.2
99,82.8
100,68.4
101,64.8
102,61.2
103,61.2
104,57.6
105,72.0
106,86.4
107,100.8
108,115.2
109,118.8
110,136.8
111,144.0
112,158.4
113,169.2
114,190.8
115,183.6
116,190.8
117,194.4
118,194.4
119,198.0
120,187.2
121,176.4
122,176.4
123,176.4
124,169.2
125,169.2
126,162.0
127,151.2
128,144.0
129,147.6
130,154.8
131,151.2
132,151.2
133,176.4
134,176.4
135,172.8
136,169.2
137,172.8
138,162.0
139,165.6
140,162.0
141,158.4
142,133.2
143,122.4
144,118.8
145,104.4
146,90.0
147,79.2
148,64.8
149,61.2
150,61.2
151,61.2
152,61.2
153,72.0
154,86.4
155,93.6
156,111.6
157,122.4
158,140.4
159,154.8
160,172.8
161,169.2
162,176.4
163,190.8
164,183.6
165,176.4
166,190.8
167,187.2
168,183.6
169,180.0
170,154.8
171,162.0
172,158.4
173,151.2
174,154.8
175,144.0
176,147.6
177,136.8
178,151.2
179,165.6
180,154.8
181,154.8
182,162.0
183,169.2
184,151.2
185,172.8
186,162.0
187,169.2
188,158.4
189,147.6
190,140.4
191,129.6
192,115.2
193,104.4
194,90.0
195,79.2
196,79.2
197,64.8
198,61.2
199,64.8
200,68.4
201,75.6
202,82.8
203,108.0
204,111.6
205,126.0
206,147.6
207,172.8
208,183.6
209,205.2
210,212.4
211,201.6
212,205.2
213,212.4
214,212.4
215,201.6
216,198.0
217,194.4
218,187.2
219,169.2
220,169.2
221,165.6
222,162.0
