Index,Value
1,334.8
2,295.2
3,259.2
4,237.6
5,219.6
6,201.6
7,208.8
8,223.2
9,241.2
10,284.4
11,316.8
12,370.8
13,417.6
14,453.6
15,522.0
16,586.8
17,608.4
18,655.2
19,676.8
20,698.4
21,745.2
22,712.8
23,658.8
24,651.6
25,626.4
26,626.4
27,601.2
28,561.6
29,540.0
30,525.6
31,489.6
32,489.6
33,482.4
34,496.8
35,500.4
36,504.0
37,547.2
38,576.0
39,550.8
40,597.6
41,543.6
42,633.6
43,568.8
44,536.4
45,529.2
46,475.2
47,421.2
48,392.4
49,378.0
50,309.6
51,280.8
52,248.4
53,216.0
54,219.6
55,212.4
56,208.8
57,248.4
58,284.4
59,302.4
60,352.8
61,396.0
62,460.8
63,507.6
64,529.2
65,597.6
66,619.2
67,658.8
68,666.0
69,676.8
70,684.0
71,640.8
72,658.8
73,619.2
74,579.6
75,590.4
76,547.2
77,514.8
78,496.8
79,486.0
80,504.0
81,504.0
82,514.8
83,532.8
84,558.0
85,543.6
86,586.8
87,597.6
88,626.4
89,640.8
90,583.2
91,583.2
92,547.2
93,532.8
94,489.6
95,453.6
96,388.8
97,345.6
98,313.2
99,277.2
100,237.6
101,216.0
102,212.4
103,219.6
104,219.6
105,259.2
106,291.6
107,334.8
108,381.6
109,435.6
110,493.2
111,518.4
112,561.6
113,604.8
114,644.4
115,619.2
116,655.2
117,648.0
118,669.6
119,658.8
120,669.6
121,630.0
122,615.6
123,597.6
124,594.0
125,561.6
126,540.0
127,522.0
128,543.6
129,540.0
130,561.6
131,536.4
132,547.2
133,561.6
134,579.6
135,572.4
136,626.4
137,633.6
138,565.2
139,572.4
140,536.4
141,496.8
142,496.8
143,439.2
144,381.6
145,345.6
146,306.0
147,259.2
148,252.0
149,223.2
150,205.2
151,212.4
152,230.4
153,248.4
154,288.0
155,342.0
156,363.6
157,421.2
158,464.4
159,532.8
160,550.8
161,626.4
162,680.4
163,626.4
164,662.4
165,658.8
166,669.6
167,644.4
168,619.2
169,608.4
170,583.2
171,550.8
172,561.6
173,547.2
174,518.4
175,511.2
176,518.4
177,504.0
178,522.0
179,565.2
180,550.8
181,565.2
182,572.4
183,594.0
184,594.0
185,608.4
186,590.4
187,558.0
188,540.0
189,547.2
190,518.4
191,442.8
192,417.6
193,363.6
194,316.8
195,273.6
196,244.8
197,248.4
198,226.8
199,219.6
200,248.4
201,270.0
202,313.2
203,363.6
204,450.0
205,482.4
206,568.8
207,615.6
208,637.2
209,730.8
210,756.0
211,781.2
212,756.0
213,777.6
214,770.4
215,712.8
216,705.6
217,702.0
218,662.4
219,612.0
220,608.4
221,594.0
222,558.0
223,561.6
224,554.4
225,547.2
226,550.8
227,583.2
228,568.8
229,565.2
230,597.6
231,590.4
232,594.0
233,576.0
234,594.0
235,529.2
236,536.4
237,536.4
238,468.0
239,457.2
240,410.4
241,406.8
242,363.6
243,302.4
244,298.8
245,270.0
246,248.4
247,226.8
248,237.6
249,241.2
250,255.6
251,280.8
252,316.8
253,342.0
254,392.4
255,421.2
256,468.0
257,514.8
258,561.6
259,561.6
260,630.0
261,640.8
262,651.6
263,640.8
264,637.2
265,626.4
266,590.4
267,558.0
268,597.6
269,597.6
270,576.0
271,594.0
272,554.4
273,576.0
274,576.0
275,565.2
276,583.2
277,565.2
278,583.2
279,576.0
280,572.4
281,561.6
282,536.4
283,468.0
284,486.0
285,435.6
286,417.6
287,385.2
288,367.2
289,363.6
290,320.4
291,298.8
292,266.4
293,262.8
294,244.8
295,248.4
296,237.6
297,223.2
298,237.6
299,244.8
300,270.0
301,295.2
302,327.6
303,367.2
304,374.4
305,453.6
306,460.8
307,500.4
308,536.4
309,586.8
310,572.4
311,594.0
312,597.6
313,586.8
314,576.0
315,576.0
316,511.2
317,540.0
318,500.4
319,543.6
320,493.2
321,511.2
322,500.4
323,522.0
324,529.2
325,536.4
326,543.6
327,579.6
328,561.6
329,554.4
330,565.2
331,518.4
332,550.8
333,478.8
334,446.4
335,381.6
336,378.0
337,327.6
338,313.2
339,266.4
340,241.2
341,219.6
342,223.2
343,212.4
344,216.0
345,237.6
346,277.2
347,306.0
348,367.2
349,399.6
350,442.8
351,507.6
352,572.4
353,626.4
354,655.2
355,666.0
356,694.8
357,691.2
358,694.8
359,709.2
360,684.0
361,651.6
362,633.6
363,579.6
364,576.0
365,543.6
366,500.4
367,518.4
368,482.4
369,493.2
370,500.4
371,511.2
372,500.4
373,547.2
374,572.4
375,583.2
376,608.4
377,615.6
378,572.4
379,594.0
380,568.8
381,540.0
382,507.6
383,453.6
384,374.4
385,356.4
386,313.2
387,280.8
388,255.6
389,234.0
390,219.6
391,216.0
392,226.8
393,259.2
394,277.2
395,316.8
396,385.2
397,378.0
398,489.6
399,493.2
400,529.2
401,590.4
402,622.8
403,651.6
404,673.2
405,651.6
406,644.4
407,658.8
408,637.2
409,637.2
410,590.4
411,579.6
412,547.2
413,547.2
414,525.6
415,489.6
416,500.4
417,514.8
418,532.8
419,558.0
420,550.8
421,576.0
422,619.2
423,612.0
424,651.6
425,630.0
426,648.0
427,604.8
428,586.8
429,525.6
430,500.4
431,457.2
432,392.4
433,352.8
434,302.4
435,277.2
436,252.0
437,212.4
438,208.8
439,230.4
440,252.0
441,259.2
442,298.8
443,342.0
444,399.6
445,417.6
446,457.2
447,550.8
448,568.8
449,615.6
450,637.2
451,669.6
452,666.0
453,669.6
454,666.0
455,669.6
456,651.6
457,648.0
458,615.6
459,604.8
460,579.6
461,583.2
462,550.8
463,529.2
464,547.2
465,550.8
466,568.8
467,561.6
468,561.6
469,597.6
470,568.8
471,590.4
472,637.2
473,626.4
474,594.0
475,594.0
476,550.8
477,518.4
478,496.8
479,446.4
480,388.8
481,356.4
482,316.8
483,288.0
484,244.8
485,216.0
486,223.2
487,212.4
488,223.2
489,266.4
490,284.4
491,363.6
492,370.8
493,424.8
494,471.6
495,536.4
496,558.0
497,615.6
498,637.2
499,651.6
500,655.2
501,669.6
502,637.2
503,640.8
504,655.2
505,626.4
506,597.6
507,565.2
508,561.6
509,554.4
510,529.2
511,540.0
512,514.8
513,561.6
514,536.4
515,586.8
516,550.8
517,576.0
518,579.6
519,590.4
520,576.0
521,630.0
522,594.0
523,568.8
524,554.4
525,547.2
526,518.4
527,475.2
528,435.6
529,374.4
530,327.6
531,295.2
532,255.6
533,230.4
534,223.2
535,230.4
536,234.0
537,284.4
538,327.6
539,363.6
540,450.0
541,486.0
542,536.4
543,644.4
544,669.6
545,705.6
546,741.6
547,741.6
548,820.8
549,781.2
550,756.0
551,712.8
552,698.4
553,666.0
554,615.6
555,644.4
556,590.4
557,572.4
558,579.6
559,576.0
560,586.8
561,576.0
562,579.6
563,576.0
564,568.8
565,608.4
566,590.4
567,594.0
568,597.6
569,579.6
570,572.4
571,543.6
572,540.0
573,525.6
574,471.6
575,446.4
576,414.0
577,392.4
578,352.8
579,313.2
580,295.2
581,273.6
582,252.0
583,234.0
584,237.6
585,244.8
586,259.2
587,273.6
588,302.4
589,356.4
590,396.0
591,457.2
592,493.2
593,525.6
594,558.0
595,604.8
596,612.0
597,666.0
598,644.4
599,673.2
600,637.2
601,619.2
602,586.8
603,597.6
604,626.4
605,583.2
606,554.4
607,594.0
608,583.2
609,568.8
610,583.2
611,579.6
612,547.2
613,601.2
614,568.8
615,572.4
616,561.6
617,522.0
618,511.2
619,511.2
620,468.0
621,453.6
622,450.0
623,428.4
624,363.6
625,363.6
626,309.6
627,298.8
628,280.8
629,288.0
630,244.8
631,237.6
632,237.6
633,230.4
634,252.0
635,255.6
636,280.8
637,302.4
638,320.4
639,363.6
640,374.4
641,439.2
642,468.0
643,518.4
644,554.4
645,579.6
646,558.0
647,608.4
648,597.6
649,565.2
650,568.8
651,576.0
652,586.8
653,536.4
654,550.8
655,511.2
656,514.8
657,525.6
658,514.8
659,532.8
660,525.6
661,540.0
662,565.2
663,561.6
664,525.6
665,579.6
666,550.8
667,550.8
668,493.2
669,489.6
670,464.4
671,417.6
672,374.4
673,349.2
674,291.6
675,262.8
676,244.8
677,226.8
678,208.8
679,219.6
680,226.8
681,255.6
682,280.8
683,313.2
684,370.8
685,417.6
686,478.8
687,504.0
688,565.2
689,630.0
690,669.6
691,669.6
692,705.6
693,720.0
694,705.6
695,680.4
696,676.8
697,648.0
698,651.6
699,608.4
700,576.0
701,536.4
702,518.4
703,514.8
704,500.4
705,486.0
706,518.4
707,514.8
708,540.0
709,518.4
710,586.8
711,608.4
712,615.6
713,622.8
714,630.0
715,558.0
716,568.8
717,547.2
718,529.2
719,471.6
720,446.4
721,378.0
722,324.0
723,273.6
724,255.6
725,230.4
726,219.6
727,205.2
728,223.2
729,259.2
730,280.8
731,316.8
732,363.6
733,432.0
734,493.2
735,522.0
736,579.6
737,622.8
738,651.6
739,680.4
740,676.8
741,716.4
742,702.0
743,640.8
744,673.2
745,633.6
746,579.6
747,597.6
748,565.2
749,536.4
750,543.6
751,518.4
752,511.2
753,522.0
754,536.4
755,558.0
756,561.6
757,565.2
758,572.4
759,608.4
760,619.2
761,633.6
762,619.2
763,576.0
764,572.4
765,579.6
766,514.8
767,471.6
768,414.0
769,352.8
770,320.4
771,266.4
772,252.0
773,226.8
774,223.2
775,226.8
776,223.2
777,259.2
778,277.2
779,356.4
780,392.4
781,446.4
782,493.2
783,532.8
784,579.6
785,633.6
786,648.0
787,666.0
788,709.2
789,720.0
790,680.4
791,705.6
792,673.2
793,630.0
794,648.0
795,586.8
796,590.4
797,597.6
798,568.8
799,572.4
800,532.8
801,554.4
802,568.8
803,579.6
804,547.2
805,568.8
806,586.8
807,601.2
808,619.2
809,633.6
810,586.8
811,597.6
812,583.2
813,558.0
814,504.0
815,450.0
816,392.4
817,374.4
818,338.4
819,280.8
820,259.2
821,219.6
822,219.6
823,212.4
824,237.6
825,262.8
826,295.2
827,352.8
828,388.8
829,432.0
830,550.8
831,540.0
832,597.6
833,612.0
834,658.8
835,712.8
836,666.0
837,673.2
838,687.6
839,680.4
840,630.0
841,612.0
842,590.4
843,568.8
844,572.4
845,568.8
846,554.4
847,536.4
848,554.4
849,540.0
850,554.4
851,597.6
852,550.8
853,583.2
854,568.8
855,622.8
856,630.0
857,597.6
858,579.6
859,597.6
860,594.0
861,554.4
862,507.6
863,478.8
864,414.0
865,360.0
866,338.4
867,291.6
868,273.6
869,241.2
870,234.0
871,223.2
872,255.6
873,284.4
874,345.6
875,367.2
876,432.0
877,547.2
878,590.4
879,601.2
880,666.0
881,741.6
882,738.0
883,784.8
884,784.8
885,777.6
886,756.0
887,723.6
888,705.6
889,684.0
890,669.6
891,626.4
892,608.4
893,583.2
894,601.2
895,568.8
896,561.6
897,547.2
898,561.6
899,579.6
900,612.0
901,626.4
902,612.0
903,637.2
904,626.4
905,597.6
906,622.8
907,583.2
908,565.2
909,511.2
910,496.8
911,482.4
912,414.0
913,392.4
914,374.4
915,334.8
916,316.8
917,284.4
918,255.6
919,259.2
920,234.0
921,259.2
922,262.8
923,280.8
924,320.4
925,352.8
926,403.2
927,450.0
928,507.6
929,547.2
930,568.8
931,597.6
932,648.0
933,658.8
934,655.2
935,655.2
936,622.8
937,666.0
938,633.6
939,626.4
940,622.8
941,590.4
942,583.2
943,590.4
944,604.8
945,586.8
946,612.0
947,604.8
948,583.2
949,604.8
950,594.0
951,579.6
952,586.8
953,568.8
954,543.6
955,525.6
956,493.2
957,460.8
958,439.2
959,421.2
960,378.0
961,363.6
962,324.0
963,309.6
964,309.6
965,277.2
966,252.0
967,248.4
968,241.2
969,252.0
970,244.8
971,259.2
972,248.4
973,306.0
974,331.2
975,360.0
976,392.4
977,435.6
978,507.6
979,500.4
980,532.8
981,554.4
982,597.6
983,608.4
984,583.2
985,622.8
986,597.6
987,568.8
988,579.6
989,558.0
990,576.0
991,540.0
992,540.0
993,525.6
994,536.4
995,522.0
996,536.4
997,536.4
998,590.4
999,590.4
1000,586.8
1001,572.4
1002,561.6
1003,547.2
1004,522.0
1005,500.4
1006,471.6
1007,410.4
1008,396.0
1009,349.2
1010,298.8
1011,277.2
1012,234.0
