Index,Value
1,0.0
2,-10.8
3,-3.6
4,3.6
5,-0.0
6,14.4
7,7.2
8,3.6
9,-3.6
10,-3.6
11,-10.8
12,-14.4
13,-14.4
14,-28.8
15,-28.8
16,-25.2
17,-54.0
18,-43.2
19,-50.4
20,-46.8
21,-46.8
22,-43.2
23,-46.8
24,-36.0
25,-57.6
26,-32.4
27,-46.8
28,-28.8
29,-28.8
30,-36.0
31,-25.2
32,-36.0
33,-39.6
34,-28.8
35,-32.4
36,-25.2
37,-25.2
38,-43.2
39,-14.4
40,-43.2
41,-18.0
42,-36.0
43,-25.2
44,-28.8
45,-28.8
46,-25.2
47,-18.0
48,-10.8
49,-21.6
50,-10.8
51,-10.8
52,-3.6
53,0.0
54,-0.0
55,-0.0
56,0.0
57,-7.2
58,-7.2
59,-7.2
60,-7.2
61,-14.4
62,-32.4
63,-43.2
64,-39.6
65,-39.6
66,-43.2
67,-32.4
68,-36.0
69,-39.6
70,-61.2
71,-43.2
72,-36.0
73,-50.4
74,-21.6
75,-21.6
76,-28.8
77,-10.8
78,-21.6
79,-21.6
80,-43.2
81,-21.6
82,-14.4
83,-28.8
84,-28.8
85,-25.2
86,-36.0
87,-28.8
88,-39.6
89,-50.4
90,-21.6
91,-36.0
92,-21.6
93,-28.8
94,-18.0
95,-25.2
96,-0.0
97,-10.8
98,-10.8
99,0.0
100,0.0
101,7.2
102,3.6
103,-0.0
104,7.2
105,3.6
106,-7.2
107,-7.2
108,-10.8
109,-32.4
110,-18.0
111,-18.0
112,-36.0
113,-36.0
114,-54.0
115,-36.0
116,-32.4
117,-39.6
118,-32.4
119,-43.2
120,-46.8
121,-32.4
122,-46.8
123,-10.8
124,-28.8
125,-36.0
126,-36.0
127,-3.6
128,-25.2
129,-32.4
130,-50.4
131,-21.6
132,-32.4
133,-28.8
134,-28.8
135,-39.6
136,-39.6
137,-36.0
138,-28.8
139,-21.6
140,-28.8
141,-32.4
142,-14.4
143,-28.8
144,-7.2
145,-14.4
146,-10.8
147,7.2
148,-3.6
149,3.6
150,-0.0
151,7.2
152,0.0
153,-0.0
154,-0.0
155,-10.8
156,-10.8
157,-18.0
158,-32.4
159,-32.4
160,-32.4
161,-43.2
162,-39.6
163,-39.6
164,-54.0
165,-39.6
166,-50.4
167,-28.8
168,-25.2
169,-50.4
170,-54.0
171,-36.0
172,-36.0
173,-36.0
174,-39.6
175,-21.6
176,-32.4
177,-39.6
178,-32.4
179,-43.2
180,-32.4
181,-61.2
182,-10.8
183,-25.2
184,-43.2
185,-28.8
186,-39.6
187,-36.0
188,-25.2
189,-32.4
190,-28.8
191,-10.8
192,-14.4
193,-14.4
194,-10.8
195,0.0
196,0.0
197,-3.6
198,-0.0
199,0.0
200,10.8
201,-3.6
202,-7.2
203,-3.6
204,-28.8
205,-32.4
206,-39.6
207,-39.6
208,-46.8
209,-46.8
210,-68.4
211,-90.0
212,-68.4
213,-39.6
214,-36.0
215,-54.0
216,-10.8
217,-50.4
218,-50.4
219,-50.4
220,-39.6
221,-28.8
222,-36.0
223,-32.4
224,-21.6
225,-18.0
226,-28.8
227,-28.8
228,-36.0
229,-32.4
230,-43.2
231,-25.2
232,-43.2
233,-25.2
234,-36.0
235,-36.0
236,-21.6
237,-39.6
238,-28.8
239,-25.2
240,-18.0
241,-21.6
242,-14.4
243,-7.2
244,-10.8
245,7.2
246,3.6
247,3.6
248,-7.2
249,-7.2
250,3.6
251,-0.0
252,-10.8
253,0.0
254,-14.4
255,-25.2
256,-28.8
257,-32.4
258,-28.8
259,-57.6
260,-50.4
261,-43.2
262,-54.0
263,-46.8
264,-39.6
265,-25.2
266,-39.6
267,-18.0
268,-36.0
269,-36.0
270,-36.0
271,-25.2
272,-32.4
273,-32.4
274,-43.2
275,-36.0
276,-28.8
277,-14.4
278,-50.4
279,-39.6
280,-43.2
281,-32.4
282,-25.2
283,-10.8
284,-10.8
285,-18.0
286,-10.8
287,-14.4
288,-10.8
289,-10.8
290,-3.6
291,-3.6
292,-7.2
293,-3.6
294,-7.2
295,-0.0
296,-3.6
297,0.0
298,3.6
299,-3.6
300,3.6
301,-10.8
302,-14.4
303,-14.4
304,-14.4
305,-28.8
306,-25.2
307,-28.8
308,-36.0
309,-25.2
310,-36.0
311,-36.0
312,-25.2
313,-46.8
314,-39.6
315,-25.2
316,-18.0
317,-28.8
318,-21.6
319,-32.4
320,-28.8
321,-25.2
322,-32.4
323,-14.4
324,-39.6
325,-36.0
326,-36.0
327,-36.0
328,-18.0
329,-43.2
330,-28.8
331,-7.2
332,-36.0
333,-25.2
334,-14.4
335,-10.8
336,-7.2
337,-3.6
338,0.0
339,3.6
340,7.2
341,-0.0
342,3.6
343,3.6
344,-0.0
345,-3.6
346,-0.0
347,-3.6
348,-28.8
349,-21.6
350,-7.2
351,-25.2
352,-39.6
353,-57.6
354,-57.6
355,-25.2
356,-46.8
357,-39.6
358,-39.6
359,-57.6
360,-50.4
361,-28.8
362,-43.2
363,-28.8
364,-43.2
365,-25.2
366,-21.6
367,-28.8
368,-25.2
369,-14.4
370,-25.2
371,-36.0
372,-10.8
373,-21.6
374,-28.8
375,-43.2
376,-54.0
377,-32.4
378,-39.6
379,-57.6
380,-43.2
381,-25.2
382,-32.4
383,-25.2
384,-18.0
385,0.0
386,-7.2
387,-7.2
388,-0.0
389,7.2
390,-0.0
391,3.6
392,3.6
393,0.0
394,-3.6
395,-7.2
396,-25.2
397,-14.4
398,-25.2
399,-25.2
400,-14.4
401,-18.0
402,-57.6
403,-50.4
404,-57.6
405,-39.6
406,-28.8
407,-50.4
408,-32.4
409,-25.2
410,-39.6
411,-32.4
412,-36.0
413,-10.8
414,-39.6
415,-21.6
416,-28.8
417,-25.2
418,-28.8
419,-25.2
420,-36.0
421,-32.4
422,-36.0
423,-36.0
424,-25.2
425,-54.0
426,-39.6
427,-32.4
428,-46.8
429,-28.8
430,-25.2
431,-21.6
432,-18.0
433,-3.6
434,7.2
435,-3.6
436,-7.2
437,0.0
438,3.6
439,-3.6
440,-3.6
441,-7.2
442,-7.2
443,-10.8
444,-10.8
445,-18.0
446,-28.8
447,-39.6
448,-21.6
449,-36.0
450,-43.2
451,-32.4
452,-21.6
453,-54.0
454,-46.8
455,-39.6
456,-50.4
457,-46.8
458,-50.4
459,-28.8
460,-43.2
461,-46.8
462,-39.6
463,-7.2
464,-28.8
465,-28.8
466,-36.0
467,-18.0
468,-28.8
469,-43.2
470,-32.4
471,-25.2
472,-32.4
473,-46.8
474,-36.0
475,-21.6
476,-36.0
477,-18.0
478,-21.6
479,-18.0
480,-14.4
481,-14.4
482,-10.8
483,-7.2
484,-10.8
485,-0.0
486,3.6
487,-3.6
488,7.2
489,-3.6
490,-7.2
491,-14.4
492,-25.2
493,-18.0
494,-21.6
495,-32.4
496,-39.6
497,-50.4
498,-32.4
499,-50.4
500,-54.0
501,-39.6
502,-32.4
503,-43.2
504,-64.8
505,-46.8
