Index,Value
1,1220.4
2,1112.4
3,964.8
4,892.8
5,817.2
6,777.6
7,774.0
8,838.8
9,918.0
10,1047.6
11,1198.8
12,1393.2
13,1526.4
14,1742.4
15,1929.6
16,2113.2
17,2264.4
18,2448.0
19,2588.4
20,2624.4
21,2682.0
22,2646.0
23,2599.2
24,2548.8
25,2430.0
26,2332.8
27,2286.0
28,2120.4
29,2008.8
30,1940.4
31,1872.0
32,1893.6
33,1843.2
34,1850.4
35,1893.6
36,1911.6
37,1976.4
38,2113.2
39,2127.6
40,2188.8
41,2170.8
42,2192.4
43,2152.8
44,2044.8
45,1947.6
46,1796.4
47,1630.8
48,1472.4
49,1364.4
50,1152.0
51,1029.6
52,946.8
53,824.4
54,820.8
55,828.0
56,842.4
57,950.4
58,1047.6
59,1188.0
60,1339.2
61,1533.6
62,1738.8
63,1944.0
64,2088.0
65,2174.4
66,2350.8
67,2469.6
68,2451.6
69,2527.2
70,2545.2
71,2476.8
72,2397.6
73,2422.8
74,2221.2
75,2152.8
76,2080.8
77,1929.6
78,1936.8
79,1929.6
80,1915.2
81,1897.2
82,1933.2
83,1998.0
84,2070.0
85,2084.4
86,2188.8
87,2192.4
88,2307.6
89,2318.4
90,2214.0
91,2174.4
92,2088.0
93,1972.8
94,1843.2
95,1648.8
96,1461.6
97,1306.8
98,1119.6
99,1004.4
100,910.8
101,831.6
102,792.0
103,820.8
104,867.6
105,982.8
106,1119.6
107,1256.4
108,1422.0
109,1652.4
110,1800.0
111,1940.4
112,2134.8
113,2282.4
114,2365.2
115,2466.0
116,2498.4
117,2484.0
118,2498.4
119,2538.0
120,2498.4
121,2383.2
122,2268.0
123,2264.4
124,2196.0
125,2095.2
126,2102.4
127,1990.8
128,1990.8
129,1990.8
130,2044.8
131,2055.6
132,2055.6
133,2113.2
134,2124.0
135,2206.8
136,2275.2
137,2282.4
138,2138.4
139,2113.2
140,2041.2
141,1940.4
142,1814.4
143,1688.4
144,1472.4
145,1317.6
146,1177.2
147,1047.6
148,914.4
149,846.0
150,817.2
151,795.6
152,885.6
153,979.2
154,1083.6
155,1267.2
156,1443.6
157,1638.0
158,1818.0
159,1998.0
160,2160.0
161,2304.0
162,2451.6
163,2415.6
164,2523.6
165,2487.6
166,2473.2
167,2415.6
168,2318.4
169,2318.4
170,2271.6
171,2131.2
172,2113.2
173,2044.8
174,2019.6
175,1947.6
176,1918.8
177,1990.8
178,1990.8
179,2152.8
180,2073.6
181,2170.8
182,2116.8
183,2178.0
184,2246.4
185,2210.4
186,2192.4
187,2149.2
188,2005.2
189,1958.4
190,1839.6
191,1652.4
192,1548.0
193,1357.2
194,1209.6
195,1058.4
196,946.8
197,885.6
198,860.4
199,849.6
200,903.6
201,1040.4
202,1198.8
203,1353.6
204,1602.0
205,1846.8
206,2091.6
207,2253.6
208,2455.2
209,2660.4
210,2797.2
211,2923.2
212,2887.2
213,2829.6
214,2815.2
215,2779.2
216,2620.8
217,2577.6
218,2437.2
219,2390.4
220,2293.2
221,2232.0
222,2152.8
223,2088.0
224,2095.2
225,2080.8
226,2088.0
227,2138.4
228,2178.0
229,2163.6
230,2239.2
231,2163.6
232,2206.8
233,2116.8
234,2116.8
235,2059.2
236,1936.8
237,1911.6
238,1821.6
239,1688.4
240,1537.2
241,1490.4
242,1335.6
243,1202.4
244,1116.0
245,997.2
246,939.6
247,885.6
248,907.2
249,921.6
250,964.8
251,1065.6
252,1220.4
253,1321.2
254,1501.2
255,1681.2
256,1850.4
257,1980.0
258,2145.6
259,2210.4
260,2404.8
261,2372.4
262,2426.4
263,2397.6
264,2372.4
265,2361.6
266,2257.2
267,2203.2
268,2250.0
269,2167.2
270,2192.4
271,2106.0
272,2127.6
273,2199.6
274,2116.8
275,2109.6
276,2138.4
277,2113.2
278,2185.2
279,2109.6
280,2088.0
281,2073.6
282,1929.6
283,1814.4
284,1746.0
285,1670.4
286,1580.4
287,1494.0
288,1368.0
289,1296.0
290,1216.8
291,1108.8
292,1047.6
293,997.2
294,936.0
295,932.4
296,900.0
297,889.2
298,900.0
299,975.6
300,1033.2
301,1130.4
302,1231.2
303,1368.0
304,1472.4
305,1645.2
306,1767.6
307,1890.0
308,2026.8
309,2149.2
310,2199.6
311,2224.8
312,2235.6
313,2185.2
314,2196.0
315,2120.4
316,2055.6
317,2008.8
318,1944.0
319,1965.6
320,1893.6
321,1875.6
322,1904.4
323,1926.0
324,1990.8
325,2016.0
326,2048.4
327,2052.0
328,2084.4
329,2109.6
330,2062.8
331,1926.0
332,1951.2
333,1789.2
334,1638.0
335,1540.8
336,1411.2
337,1252.8
338,1123.2
339,993.6
340,896.4
341,817.2
342,802.8
343,799.2
344,842.4
345,939.6
346,1040.4
347,1220.4
348,1389.6
349,1580.4
350,1684.8
351,1944.0
352,2181.6
353,2332.8
354,2462.4
355,2538.0
356,2674.8
357,2682.0
358,2653.2
359,2685.6
360,2538.0
361,2451.6
362,2390.4
363,2206.8
364,2163.6
365,2048.4
366,1926.0
367,1882.8
368,1839.6
369,1792.8
370,1836.0
371,1893.6
372,1926.0
373,1990.8
374,2066.4
375,2246.4
376,2300.4
377,2246.4
378,2206.8
379,2214.0
380,2120.4
381,1987.2
382,1810.8
383,1681.2
384,1497.6
385,1321.2
386,1191.6
387,1040.4
388,936.0
389,864.0
390,824.4
391,828.0
392,874.8
393,972.0
394,1076.4
395,1220.4
396,1429.2
397,1530.0
398,1803.6
399,1900.8
400,2084.4
401,2260.8
402,2390.4
403,2491.2
404,2556.0
405,2541.6
406,2520.0
407,2505.6
408,2455.2
409,2376.0
410,2311.2
411,2178.0
412,2124.0
413,2001.6
414,2012.4
415,1911.6
416,1893.6
417,1908.0
418,1976.4
419,1994.4
420,2095.2
421,2102.4
422,2253.6
423,2322.0
424,2239.2
425,2307.6
426,2282.4
427,2188.8
428,2192.4
429,1987.2
430,1839.6
431,1670.4
432,1497.6
433,1321.2
434,1148.4
435,993.6
436,921.6
437,828.0
438,810.0
439,846.0
440,903.6
441,1008.0
442,1134.0
443,1288.8
444,1440.0
445,1634.4
446,1839.6
447,2030.4
448,2131.2
449,2314.8
450,2361.6
451,2494.8
452,2548.8
453,2566.8
454,2566.8
455,2523.6
456,2502.0
457,2487.6
458,2394.0
459,2260.8
460,2235.6
461,2170.8
462,2084.4
463,2052.0
464,2084.4
465,2030.4
466,2052.0
467,2052.0
468,2055.6
469,2163.6
470,2206.8
471,2224.8
472,2260.8
473,2246.4
474,2214.0
475,2160.0
476,2070.0
477,1936.8
478,1854.0
479,1706.4
480,1526.4
481,1357.2
482,1195.2
483,1058.4
484,932.4
485,853.2
486,820.8
487,846.0
488,871.2
489,997.2
490,1108.8
491,1285.2
492,1483.2
493,1634.4
494,1836.0
495,2062.8
496,2167.2
497,2372.4
498,2419.2
499,2473.2
500,2613.6
501,2552.4
502,2437.2
503,2394.0
504,2466.0
505,2318.4
506,2282.4
507,2113.2
508,2127.6
509,2091.6
510,2041.2
511,2048.4
512,1936.8
513,2059.2
514,2030.4
515,2106.0
516,2091.6
517,2185.2
518,2268.0
519,2235.6
520,2221.2
521,2322.0
522,2232.0
523,2138.4
524,2095.2
525,2008.8
526,1893.6
527,1720.8
528,1558.8
529,1450.8
530,1227.6
531,1108.8
532,961.2
533,878.4
534,860.4
535,871.2
536,939.6
537,1051.2
538,1188.0
539,1382.4
540,1663.2
541,1857.6
542,2088.0
543,2332.8
544,2523.6
545,2678.4
546,2790.0
547,2822.4
548,2959.2
549,2890.8
550,2898.0
551,2768.4
552,2671.2
553,2530.8
554,2462.4
555,2415.6
556,2300.4
557,2196.0
558,2203.2
559,2145.6
560,2163.6
561,2095.2
562,2142.0
563,2131.2
564,2178.0
565,2239.2
566,2239.2
567,2196.0
568,2278.8
569,2178.0
570,2124.0
571,2106.0
572,1965.6
573,1944.0
574,1836.0
575,1710.0
576,1551.6
577,1483.2
578,1342.8
579,1195.2
580,1094.4
581,1029.6
582,943.2
583,914.4
584,910.8
585,939.6
586,993.6
587,1098.0
588,1227.6
589,1350.0
590,1501.2
591,1753.2
592,1890.0
593,1990.8
594,2206.8
595,2228.4
596,2368.8
597,2476.8
598,2480.4
599,2426.4
600,2394.0
601,2376.0
602,2318.4
603,2304.0
604,2322.0
605,2178.0
606,2181.6
607,2196.0
608,2185.2
609,2163.6
610,2152.8
611,2196.0
612,2131.2
613,2181.6
614,2120.4
615,2124.0
616,2124.0
617,2019.6
618,1962.0
619,1893.6
620,1825.2
621,1702.8
622,1674.0
623,1526.4
624,1368.0
625,1321.2
626,1213.2
627,1112.4
628,1076.4
629,1029.6
630,943.2
631,907.2
632,918.0
633,925.2
634,950.4
635,982.8
636,1065.6
637,1166.4
638,1245.6
639,1378.8
640,1486.8
641,1641.6
642,1796.4
643,1933.2
644,2048.4
645,2138.4
646,2131.2
647,2278.8
648,2250.0
649,2242.8
650,2210.4
651,2199.6
652,2156.4
653,2084.4
654,2055.6
655,1994.4
656,1890.0
657,1933.2
658,1933.2
659,1929.6
660,1972.8
661,2026.8
662,2037.6
663,2019.6
664,2066.4
665,2120.4
666,2044.8
667,1998.0
668,1915.2
669,1828.8
670,1702.8
671,1548.0
672,1418.4
673,1288.8
674,1108.8
675,1000.8
676,921.6
677,853.2
678,795.6
679,828.0
680,864.0
681,954.0
682,1065.6
683,1195.2
684,1386.0
685,1620.0
686,1753.2
687,2001.6
688,2210.4
689,2296.8
690,2559.6
691,2620.8
692,2584.8
693,2714.4
694,2725.2
695,2653.2
696,2588.4
697,2491.2
698,2379.6
699,2318.4
700,2214.0
701,2037.6
702,1998.0
703,1890.0
704,1875.6
705,1846.8
706,1872.0
707,1936.8
708,2055.6
709,2059.2
710,2142.0
711,2214.0
712,2300.4
713,2296.8
714,2268.0
715,2156.4
716,2070.0
717,2019.6
718,1882.8
719,1695.6
720,1569.6
721,1375.2
722,1195.2
723,1072.8
724,957.6
725,864.0
726,849.6
727,817.2
728,864.0
729,975.6
730,1069.2
