Index,Value
1,1245.6
2,1130.4
3,982.8
4,907.2
5,828.0
6,788.4
7,788.4
8,853.2
9,932.4
10,1069.2
11,1220.4
12,1414.8
13,1555.2
14,1774.8
15,1965.6
16,2152.8
17,2307.6
18,2498.4
19,2638.8
20,2671.2
21,2732.4
22,2696.4
23,2649.6
24,2595.6
25,2469.6
26,2376.0
27,2325.6
28,2163.6
29,2048.4
30,1969.2
31,1904.4
32,1926.0
33,1875.6
34,1879.2
35,1926.0
36,1944.0
37,2016.0
38,2152.8
39,2167.2
40,2228.4
41,2214.0
42,2228.4
43,2188.8
44,2084.4
45,1980.0
46,1828.8
47,1663.2
48,1497.6
49,1386.0
50,1173.6
51,1047.6
52,961.2
53,835.2
54,831.6
55,842.4
56,856.8
57,968.4
58,1062.0
59,1206.0
60,1364.4
61,1558.8
62,1771.2
63,1976.4
64,2131.2
65,2221.2
66,2390.4
67,2516.4
68,2498.4
69,2574.0
70,2595.6
71,2516.4
72,2440.8
73,2466.0
74,2260.8
75,2192.4
76,2120.4
77,1965.6
78,1972.8
79,1962.0
80,1951.2
81,1933.2
82,1965.6
83,2037.6
84,2109.6
85,2124.0
86,2221.2
87,2232.0
88,2347.2
89,2358.0
90,2253.6
91,2214.0
92,2124.0
93,2005.2
94,1879.2
95,1681.2
96,1490.4
97,1328.4
98,1137.6
99,1022.4
100,925.2
101,846.0
102,806.4
103,835.2
104,882.0
105,1000.8
106,1137.6
107,1278.0
108,1443.6
109,1681.2
110,1828.8
111,1972.8
112,2170.8
113,2322.0
114,2408.4
115,2509.2
116,2545.2
117,2530.8
118,2541.6
119,2581.2
120,2541.6
121,2426.4
122,2314.8
123,2307.6
124,2235.6
125,2134.8
126,2138.4
127,2030.4
128,2030.4
129,2030.4
130,2084.4
131,2095.2
132,2091.6
133,2152.8
134,2167.2
135,2250.0
136,2318.4
137,2325.6
138,2181.6
139,2149.2
140,2080.8
141,1976.4
142,1846.8
143,1717.2
144,1497.6
145,1339.2
146,1195.2
147,1065.6
148,928.8
149,860.4
150,828.0
151,810.0
152,903.6
153,997.2
154,1105.2
155,1288.8
156,1472.4
157,1670.4
158,1854.0
159,2037.6
160,2203.2
161,2343.6
162,2498.4
163,2458.8
164,2566.8
165,2530.8
166,2520.0
167,2462.4
168,2365.2
169,2361.6
170,2307.6
171,2170.8
172,2149.2
173,2080.8
174,2052.0
175,1983.6
176,1954.8
177,2023.2
178,2026.8
179,2192.4
180,2113.2
181,2210.4
182,2152.8
183,2217.6
184,2293.2
185,2250.0
186,2232.0
187,2188.8
188,2041.2
189,1994.4
190,1872.0
191,1684.8
192,1576.8
193,1378.8
194,1231.2
195,1080.0
196,964.8
197,896.4
198,874.8
199,864.0
200,918.0
201,1054.8
202,1220.4
203,1378.8
204,1634.4
205,1882.8
206,2131.2
207,2296.8
208,2502.0
209,2707.2
210,2851.2
211,2977.2
212,2937.6
213,2883.6
214,2869.2
215,2833.2
216,2674.8
217,2624.4
218,2480.4
219,2433.6
220,2336.4
221,2271.6
222,2192.4
223,2131.2
224,2134.8
225,2116.8
226,2127.6
227,2174.4
228,2221.2
229,2203.2
230,2278.8
231,2203.2
232,2246.4
233,2156.4
234,2156.4
235,2095.2
236,1976.4
237,1947.6
238,1857.6
239,1717.2
240,1566.0
241,1515.6
242,1357.2
243,1224.0
244,1134.0
245,1011.6
246,957.6
247,900.0
248,921.6
249,939.6
250,982.8
251,1087.2
252,1238.4
253,1342.8
254,1530.0
255,1710.0
256,1882.8
257,2016.0
258,2185.2
259,2253.6
260,2448.0
261,2415.6
262,2473.2
263,2440.8
264,2415.6
265,2404.8
266,2296.8
267,2246.4
268,2286.0
269,2210.4
270,2228.4
271,2145.6
272,2167.2
273,2235.6
274,2156.4
275,2145.6
276,2178.0
277,2152.8
278,2228.4
279,2145.6
280,2124.0
281,2109.6
282,1962.0
283,1846.8
284,1774.8
285,1702.8
286,1609.2
287,1519.2
288,1389.6
289,1317.6
290,1234.8
291,1130.4
292,1065.6
293,1015.2
294,954.0
295,946.8
296,914.4
297,903.6
298,914.4
299,993.6
300,1051.2
301,1152.0
302,1252.8
303,1393.2
304,1497.6
305,1681.2
306,1796.4
307,1926.0
308,2062.8
309,2188.8
310,2239.2
311,2264.4
312,2275.2
313,2228.4
314,2235.6
315,2160.0
316,2091.6
317,2044.8
318,1976.4
319,1998.0
320,1926.0
321,1908.0
322,1940.4
323,1962.0
324,2026.8
325,2048.4
326,2084.4
327,2091.6
328,2120.4
329,2145.6
330,2098.8
331,1962.0
332,1983.6
333,1821.6
334,1670.4
335,1569.6
336,1436.4
337,1274.4
338,1141.2
339,1011.6
340,910.8
341,828.0
342,817.2
343,813.6
344,856.8
345,957.6
346,1058.4
347,1242.0
348,1414.8
349,1609.2
350,1717.2
351,1983.6
352,2221.2
353,2376.0
354,2505.6
355,2592.0
356,2721.6
357,2732.4
358,2703.6
359,2732.4
360,2584.8
361,2498.4
362,2433.6
363,2250.0
364,2199.6
365,2080.8
366,1962.0
367,1915.2
368,1872.0
369,1828.8
370,1875.6
371,1929.6
372,1962.0
373,2026.8
374,2106.0
375,2289.6
376,2336.4
377,2286.0
378,2242.8
379,2253.6
380,2163.6
381,2023.2
382,1843.2
383,1713.6
384,1526.4
385,1346.4
386,1213.2
387,1058.4
388,954.0
389,878.4
390,838.8
391,842.4
392,889.2
393,986.4
394,1094.4
395,1242.0
396,1454.4
397,1558.8
398,1836.0
399,1936.8
400,2124.0
401,2304.0
402,2433.6
403,2538.0
404,2606.4
405,2592.0
406,2566.8
407,2552.4
408,2502.0
409,2419.2
410,2354.4
411,2224.8
412,2160.0
413,2037.6
414,2044.8
415,1951.2
416,1926.0
417,1944.0
418,2012.4
419,2034.0
420,2131.2
421,2145.6
422,2293.2
423,2365.2
424,2278.8
425,2350.8
426,2322.0
427,2228.4
428,2232.0
429,2026.8
430,1875.6
431,1702.8
432,1526.4
433,1342.8
434,1166.4
435,1011.6
436,936.0
437,842.4
438,824.4
439,860.4
440,918.0
441,1026.0
442,1159.2
443,1310.4
444,1465.2
445,1663.2
446,1872.0
447,2066.4
448,2170.8
449,2358.0
450,2404.8
451,2541.6
452,2599.2
453,2613.6
454,2613.6
455,2570.4
456,2548.8
457,2534.4
458,2437.2
459,2300.4
460,2278.8
461,2214.0
462,2124.0
463,2088.0
464,2120.4
