Index,Value
1,730.8
2,626.4
3,550.8
4,496.8
5,464.4
6,432.0
7,446.4
8,478.8
9,525.6
10,608.4
11,684.0
12,799.2
13,896.4
14,1000.8
15,1130.4
16,1281.6
17,1299.6
18,1440.0
19,1486.8
20,1537.2
21,1630.8
22,1566.0
23,1504.8
24,1486.8
25,1443.6
26,1375.2
27,1328.4
28,1252.8
29,1198.8
30,1134.0
31,1090.8
32,1087.2
33,1072.8
34,1094.4
35,1108.8
36,1144.8
37,1216.8
38,1242.0
39,1256.4
40,1321.2
41,1252.8
42,1321.2
43,1267.2
44,1238.4
45,1166.4
46,1065.6
47,972.0
48,860.4
49,788.4
50,673.2
51,597.6
52,529.2
53,464.4
54,453.6
55,453.6
56,468.0
57,529.2
58,612.0
59,669.6
60,781.2
61,892.8
62,1011.6
63,1130.4
64,1202.4
65,1278.0
66,1382.4
67,1472.4
68,1461.6
69,1483.2
70,1515.6
71,1432.8
72,1422.0
73,1364.4
74,1324.8
75,1267.2
76,1209.6
77,1173.6
78,1112.4
79,1094.4
80,1112.4
81,1105.2
82,1141.2
83,1159.2
84,1202.4
85,1242.0
86,1296.0
87,1303.2
88,1357.2
89,1368.0
90,1324.8
91,1314.0
92,1231.2
93,1166.4
94,1069.2
95,982.8
96,846.0
97,748.8
98,662.4
99,579.6
100,507.6
101,457.2
102,450.0
103,457.2
104,478.8
105,554.4
106,630.0
107,723.6
108,835.2
109,946.8
110,1062.0
111,1134.0
112,1245.6
113,1306.8
114,1378.8
115,1440.0
116,1458.0
117,1468.8
118,1461.6
119,1461.6
120,1490.4
121,1382.4
122,1342.8
123,1317.6
124,1296.0
125,1224.0
126,1180.8
127,1144.8
128,1170.0
129,1191.6
130,1198.8
131,1202.4
132,1220.4
133,1227.6
134,1281.6
135,1292.4
136,1357.2
137,1364.4
138,1249.2
139,1267.2
140,1191.6
141,1137.6
142,1058.4
143,950.4
144,871.2
145,759.6
146,676.8
147,597.6
148,522.0
149,475.2
150,453.6
151,450.0
152,486.0
153,543.6
154,615.6
155,734.4
156,828.0
157,939.6
158,1054.8
159,1159.2
160,1263.6
161,1371.6
162,1418.4
163,1432.8
164,1472.4
165,1447.2
166,1454.4
167,1411.2
168,1350.0
169,1346.4
170,1310.4
171,1227.6
172,1238.4
173,1198.8
174,1166.4
175,1148.4
176,1144.8
177,1155.6
178,1191.6
179,1242.0
180,1224.0
181,1263.6
182,1263.6
183,1303.2
184,1303.2
185,1339.2
186,1285.2
187,1285.2
188,1206.0
189,1173.6
190,1101.6
191,986.4
192,907.2
193,777.6
194,676.8
195,601.2
196,529.2
197,500.4
198,471.6
199,475.2
200,529.2
201,586.8
202,684.0
203,802.8
204,939.6
205,1069.2
206,1227.6
207,1342.8
208,1432.8
209,1566.0
210,1670.4
211,1681.2
212,1666.8
213,1681.2
214,1692.0
215,1627.2
216,1555.2
217,1526.4
218,1432.8
219,1396.8
220,1346.4
221,1292.4
222,1234.8
223,1234.8
224,1191.6
225,1224.0
226,1216.8
227,1278.0
228,1263.6
229,1267.2
230,1339.2
231,1281.6
232,1299.6
233,1267.2
234,1270.8
235,1184.4
236,1180.8
237,1126.8
238,1047.6
239,1000.8
240,914.4
241,842.4
242,759.6
243,669.6
244,637.2
245,572.4
246,529.2
247,500.4
248,496.8
249,522.0
250,561.6
251,608.4
252,687.6
253,752.4
254,882.0
255,954.0
256,1040.4
257,1119.6
258,1231.2
259,1278.0
260,1332.0
261,1364.4
262,1389.6
263,1396.8
264,1386.0
265,1364.4
266,1342.8
267,1292.4
268,1306.8
269,1285.2
270,1267.2
271,1267.2
272,1238.4
273,1288.8
274,1267.2
275,1249.2
276,1260.0
277,1252.8
278,1270.8
279,1238.4
280,1242.0
281,1213.2
282,1166.4
283,1058.4
284,1026.0
285,961.2
286,921.6
287,871.2
288,810.0
289,759.6
290,687.6
291,648.0
292,586.8
293,565.2
294,511.2
295,522.0
296,504.0
297,496.8
298,507.6
299,536.4
300,586.8
301,633.6
302,712.8
303,788.4
304,849.6
305,968.4
306,1018.8
307,1094.4
308,1184.4
309,1256.4
310,1270.8
311,1288.8
312,1317.6
313,1303.2
314,1270.8
315,1260.0
316,1170.0
317,1195.2
318,1152.0
319,1148.4
320,1112.4
321,1105.2
322,1108.8
323,1152.0
324,1159.2
325,1195.2
326,1216.8
327,1242.0
328,1209.6
329,1256.4
330,1227.6
331,1144.8
332,1170.0
333,1040.4
334,964.8
335,871.2
336,799.2
337,720.0
338,651.6
339,565.2
340,522.0
341,464.4
342,457.2
343,442.8
344,464.4
345,514.8
346,590.4
347,702.0
348,795.6
349,896.4
350,997.2
351,1144.8
352,1267.2
353,1386.0
354,1422.0
355,1483.2
356,1569.6
357,1555.2
358,1584.0
359,1576.8
360,1533.6
361,1429.2
362,1432.8
363,1288.8
364,1260.0
365,1202.4
366,1116.0
367,1112.4
368,1058.4
369,1072.8
370,1098.0
371,1112.4
372,1148.4
373,1206.0
374,1242.0
375,1288.8
376,1306.8
377,1314.0
378,1292.4
379,1292.4
380,1249.2
381,1184.4
382,1098.0
383,979.2
384,856.8
385,784.8
386,691.2
387,604.8
388,529.2
389,489.6
390,464.4
391,460.8
392,493.2
393,554.4
394,608.4
395,694.8
396,802.8
397,882.0
398,1047.6
399,1094.4
400,1234.8
401,1317.6
402,1353.6
403,1422.0
404,1494.0
405,1468.8
406,1468.8
407,1447.2
408,1418.4
409,1400.4
410,1321.2
411,1285.2
412,1220.4
413,1209.6
414,1152.0
415,1116.0
416,1123.2
417,1112.4
418,1144.8
419,1191.6
420,1220.4
421,1263.6
422,1324.8
423,1368.0
424,1371.6
425,1393.2
426,1360.8
427,1314.0
428,1288.8
429,1173.6
430,1076.4
431,982.8
432,867.6
433,759.6
434,673.2
435,572.4
436,525.6
437,468.0
438,450.0
439,471.6
440,504.0
441,558.0
442,630.0
443,730.8
444,849.6
445,943.2
446,1058.4
447,1170.0
448,1252.8
449,1360.8
450,1429.2
451,1476.0
452,1486.8
453,1490.4
454,1465.2
455,1497.6
456,1461.6
457,1422.0
458,1378.8
459,1321.2
