Index,Value
1,442.8
2,414.0
3,360.0
4,331.2
5,306.0
6,306.0
7,302.4
8,320.4
9,349.2
10,388.8
11,439.2
12,493.2
13,572.4
14,615.6
15,666.0
16,745.2
17,799.2
18,878.4
19,907.2
20,928.8
21,957.6
22,925.2
23,910.8
24,885.6
25,864.0
26,810.0
27,802.8
28,730.8
29,727.2
30,680.4
31,658.8
32,630.0
33,633.6
34,644.4
35,651.6
36,669.6
37,738.0
38,745.2
39,748.8
40,756.0
41,788.4
42,770.4
43,766.8
44,738.0
45,684.0
46,662.4
47,586.8
48,532.8
49,496.8
50,428.4
51,385.2
52,349.2
53,313.2
54,316.8
55,309.6
56,316.8
57,349.2
58,392.4
59,446.4
60,482.4
61,554.4
62,619.2
63,684.0
64,748.8
65,730.8
66,831.6
67,892.8
68,878.4
69,903.6
70,874.8
71,846.0
72,828.0
73,831.6
74,792.0
75,759.6
76,730.8
77,702.0
78,684.0
79,687.6
80,662.4
81,676.8
82,687.6
83,727.2
84,745.2
85,745.2
86,752.4
87,766.8
88,810.0
89,795.6
90,781.2
91,792.0
92,756.0
93,691.2
94,673.2
95,608.4
96,525.6
97,478.8
98,410.4
99,370.8
100,349.2
101,316.8
102,302.4
103,316.8
104,324.0
105,367.2
106,414.0
107,460.8
108,518.4
109,579.6
110,648.0
111,698.4
112,734.4
113,781.2
114,828.0
115,867.6
116,867.6
117,871.2
118,864.0
119,896.4
120,896.4
121,835.2
122,770.4
123,813.6
124,774.0
125,734.4
126,723.6
127,705.6
128,694.8
129,691.2
130,702.0
131,730.8
132,709.2
133,748.8
134,763.2
135,788.4
136,795.6
137,795.6
138,738.0
139,756.0
140,720.0
141,698.4
142,640.8
143,586.8
144,550.8
145,478.8
146,424.8
147,403.2
148,345.6
149,320.4
150,306.0
151,302.4
152,327.6
153,363.6
154,403.2
155,457.2
156,518.4
157,594.0
158,651.6
159,709.2
160,763.2
161,813.6
162,856.8
163,838.8
164,885.6
165,860.4
166,856.8
167,853.2
168,813.6
169,788.4
170,806.4
171,748.8
172,759.6
173,709.2
174,691.2
175,691.2
176,684.0
177,698.4
178,687.6
179,752.4
180,734.4
181,745.2
182,748.8
183,766.8
184,766.8
185,777.6
186,774.0
187,752.4
188,702.0
189,687.6
190,637.2
191,612.0
192,561.6
193,486.0
194,424.8
195,392.4
196,356.4
197,324.0
198,313.2
199,316.8
200,342.0
201,396.0
202,424.8
203,500.4
204,561.6
205,644.4
206,738.0
207,792.0
208,838.8
209,932.4
210,986.4
211,975.6
212,979.2
213,997.2
214,982.8
215,950.4
216,914.4
217,914.4
218,853.2
219,835.2
220,781.2
221,774.0
222,756.0
223,745.2
224,730.8
225,745.2
226,709.2
227,752.4
228,759.6
229,752.4
230,799.2
231,752.4
232,759.6
233,752.4
234,738.0
235,709.2
236,694.8
237,655.2
