Index,Value
1,100.8
2,90.0
3,79.2
4,72.0
5,64.8
6,64.8
7,68.4
8,72.0
9,75.6
10,82.8
11,97.2
12,111.6
13,126.0
14,133.2
15,147.6
16,165.6
17,180.0
18,194.4
19,205.2
20,208.8
21,205.2
22,212.4
23,208.8
24,201.6
25,194.4
26,187.2
27,180.0
28,172.8
29,158.4
30,154.8
31,147.6
32,140.4
33,144.0
34,144.0
35,144.0
36,151.2
37,169.2
38,165.6
39,169.2
40,169.2
41,180.0
42,172.8
43,169.2
44,165.6
45,154.8
46,151.2
47,129.6
48,115.2
49,108.0
50,93.6
51,82.8
52,72.0
53,68.4
54,64.8
55,64.8
56,68.4
57,72.0
58,82.8
59,100.8
60,108.0
61,122.4
62,140.4
63,154.8
64,162.0
65,172.8
66,183.6
67,198.0
68,198.0
69,198.0
70,201.6
71,190.8
72,187.2
73,190.8
74,176.4
75,172.8
76,169.2
77,158.4
78,158.4
79,154.8
80,154.8
81,151.2
82,154.8
83,158.4
84,169.2
85,172.8
86,172.8
87,176.4
88,187.2
89,183.6
90,176.4
91,183.6
92,172.8
93,151.2
94,151.2
95,140.4
96,118.8
97,108.0
98,90.0
99,82.8
100,75.6
101,68.4
102,64.8
103,68.4
104,68.4
105,79.2
106,90.0
107,104.4
108,118.8
109,126.0
110,147.6
111,162.0
112,169.2
113,176.4
114,194.4
115,198.0
116,201.6
117,198.0
118,201.6
119,212.4
120,194.4
121,187.2
122,183.6
123,187.2
124,176.4
125,169.2
126,169.2
127,158.4
128,154.8
129,154.8
130,158.4
131,162.0
132,162.0
133,176.4
134,176.4
135,180.0
136,176.4
137,176.4
138,169.2
139,165.6
140,162.0
141,158.4
142,144.0
143,126.0
144,122.4
145,108.0
146,93.6
147,86.4
148,72.0
149,68.4
150,64.8
151,68.4
152,68.4
153,75.6
154,93.6
155,100.8
156,115.2
157,133.2
158,144.0
159,158.4
160,176.4
161,183.6
162,194.4
163,190.8
164,194.4
165,190.8
166,198.0
167,190.8
168,190.8
169,180.0
170,176.4
171,165.6
172,169.2
173,158.4
174,158.4
175,154.8
176,151.2
177,147.6
178,162.0
179,169.2
180,162.0
181,162.0
182,169.2
183,180.0
184,169.2
185,176.4
186,169.2
187,172.8
188,165.6
189,151.2
190,140.4
191,133.2
192,122.4
193,108.0
194,93.6
195,86.4
196,79.2
197,68.4
198,68.4
199,72.0
200,75.6
201,86.4
202,93.6
203,111.6
204,122.4
205,140.4
206,165.6
207,180.0
208,190.8
209,212.4
210,219.6
211,216.0
212,223.2
213,223.2
214,219.6
215,216.0
216,216.0
217,201.6
218,190.8
219,187.2
220,176.4
221,176.4
222,169.2
223,169.2
224,165.6
225,169.2
226,162.0
227,172.8
228,172.8
229,172.8
230,176.4
231,169.2
232,172.8
233,180.0
234,162.0
235,162.0
236,158.4
237,147.6
238,140.4
239,133.2
240,126.0
241,115.2
242,100.8
243,93.6
244,90.0
245,82.8
246,75.6
247,72.0
248,64.8
249,75.6
250,82.8
251,90.0
252,93.6
253,108.0
254,122.4
255,136.8
256,147.6
257,158.4
258,169.2
259,169.2
260,183.6
261,190.8
262,183.6
263,183.6
264,187.2
265,187.2
266,183.6
267,176.4
268,172.8
269,176.4
270,169.2
271,169.2
272,172.8
273,165.6
274,169.2
275,169.2
276,169.2
277,176.4
278,169.2
279,172.8
280,165.6
281,158.4
282,158.4
283,151.2
284,140.4
285,133.2
286,129.6
287,118.8
288,111.6
289,100.8
290,100.8
291,90.0
292,86.4
293,79.2
294,75.6
295,75.6
296,75.6
297,72.0
298,75.6
299,79.2
300,82.8
301,93.6
302,97.2
303,108.0
304,118.8
305,126.0
306,136.8
307,151.2
308,162.0
309,172.8
310,172.8
311,180.0
312,180.0
313,180.0
314,176.4
315,165.6
316,165.6
317,162.0
318,154.8
319,158.4
320,151.2
321,151.2
322,151.2
323,151.2
324,151.2
325,158.4
326,162.0
327,162.0
328,169.2
329,172.8
330,169.2
331,158.4
332,154.8
333,147.6
334,133.2
335,126.0
336,111.6
337,100.8
338,90.0
339,82.8
340,72.0
341,64.8
342,64.8
343,64.8
344,68.4
345,75.6
346,82.8
347,100.8
348,111.6
349,122.4
350,144.0
351,154.8
352,172.8
353,187.2
354,187.2
355,208.8
356,212.4
357,212.4
358,219.6
359,208.8
360,201.6
361,194.4
362,183.6
363,176.4
364,172.8
365,162.0
366,154.8
367,151.2
368,144.0
369,147.6
370,151.2
371,147.6
372,147.6
373,162.0
374,169.2
375,176.4
376,180.0
377,176.4
378,180.0
379,176.4
380,158.4
381,158.4
382,140.4
383,136.8
384,122.4
385,108.0
386,93.6
387,82.8
388,75.6
389,68.4
390,64.8
391,64.8
392,72.0
393,79.2
394,90.0
395,97.2
396,108.0
397,126.0
398,144.0
399,147.6
400,169.2
401,180.0
402,190.8
403,201.6
404,190.8
405,194.4
406,208.8
407,194.4
408,205.2
409,187.2
410,176.4
411,169.2
412,165.6
413,169.2
414,158.4
415,154.8
416,147.6
417,147.6
418,158.4
419,158.4
420,165.6
421,172.8
422,180.0
423,187.2
424,190.8
425,183.6
426,183.6
427,176.4
428,176.4
429,154.8
430,144.0
431,133.2
432,118.8
433,108.0
434,97.2
435,86.4
436,72.0
437,68.4
438,64.8
439,68.4
440,72.0
441,79.2
442,90.0
443,104.4
444,118.8
445,133.2
446,147.6
447,158.4
448,169.2
449,187.2
450,180.0
451,201.6
452,205.2
453,198.0
454,208.8
455,194.4
456,194.4
457,190.8
458,187.2
459,183.6
460,172.8
461,165.6
462,162.0
463,165.6
464,158.4
465,158.4
466,165.6
467,165.6
468,165.6
469,158.4
470,183.6
471,176.4
472,180.0
473,180.0
474,169.2
475,176.4
476,162.0
477,158.4
478,144.0
479,126.0
480,122.4
481,108.0
482,93.6
483,82.8
484,75.6
485,72.0
486,68.4
487,68.4
488,75.6
489,82.8
490,90.0
491,100.8
492,115.2
493,133.2
494,151.2
495,165.6
496,172.8
497,187.2
498,201.6
499,198.0
500,194.4
501,198.0
502,201.6
503,190.8
504,187.2
505,183.6
506,176.4
507,176.4
508,162.0
509,162.0
510,154.8
511,151.2
512,158.4
513,158.4
514,162.0
515,165.6
516,165.6
517,172.8
518,176.4
519,176.4
520,180.0
521,176.4
522,176.4
523,180.0
524,169.2
525,158.4
526,154.8
527,140.4
528,122.4
529,111.6
530,97.2
531,86.4
532,79.2
533,75.6
534,68.4
535,72.0
536,79.2
537,82.8
538,93.6
539,108.0
540,122.4
541,147.6
542,165.6
543,183.6
544,194.4
545,208.8
546,223.2
547,223.2
548,223.2
549,226.8
550,226.8
551,219.6
552,216.0
553,205.2
554,198.0
555,187.2
556,183.6
557,176.4
558,165.6
559,172.8
560,169.2
561,162.0
562,169.2
563,172.8
564,169.2
565,176.4
566,169.2
567,176.4
568,183.6
569,180.0
570,165.6
571,158.4
572,158.4
573,158.4
574,144.0
575,140.4
576,122.4
577,115.2
578,108.0
579,100.8
580,86.4
581,79.2
582,79.2
583,75.6
584,75.6
585,75.6
586,82.8
587,86.4
588,100.8
589,111.6
590,122.4
591,136.8
592,144.0
593,151.2
594,176.4
595,187.2
596,183.6
597,194.4
598,194.4
599,194.4
600,187.2
601,190.8
602,183.6
603,180.0
604,183.6
605,169.2
606,176.4
607,169.2
608,172.8
609,169.2
610,172.8
611,172.8
612,169.2
613,169.2
614,172.8
615,172.8
616,165.6
617,169.2
618,162.0
619,151.2
620,147.6
621,136.8
622,133.2
623,126.0
624,115.2
625,108.0
626,104.4
627,90.0
628,86.4
629,79.2
630,79.2
631,72.0
632,72.0
633,72.0
634,72.0
635,75.6
636,86.4
637,90.0
638,97.2
639,111.6
640,122.4
641,133.2
642,140.4
643,151.2
644,162.0
645,169.2
646,172.8
647,172.8
648,183.6
649,176.4
650,176.4
651,169.2
652,176.4
653,162.0
654,162.0
655,158.4
656,151.2
657,154.8
658,158.4
659,158.4
660,154.8
661,162.0
662,165.6
663,165.6
664,165.6
665,165.6
666,169.2
667,169.2
668,154.8
669,147.6
670,140.4
671,126.0
672,115.2
673,100.8
674,86.4
675,82.8
676,75.6
677,68.4
678,64.8
679,64.8
680,68.4
681,75.6
682,86.4
683,100.8
684,111.6
685,129.6
686,140.4
687,158.4
688,165.6
689,190.8
690,198.0
691,212.4
692,208.8
693,216.0
694,216.0
695,216.0
696,205.2
697,198.0
698,198.0
699,187.2
700,172.8
701,162.0
702,162.0
703,147.6
704,147.6
705,147.6
706,147.6
707,154.8
708,165.6
709,158.4
710,172.8
711,180.0
712,187.2
713,183.6
714,183.6
715,180.0
716,165.6
717,158.4
718,154.8
719,136.8
720,118.8
721,108.0
722,93.6
723,86.4
724,75.6
725,72.0
726,68.4
727,68.4
728,72.0
729,82.8
730,86.4
731,100.8
732,111.6
733,129.6
734,144.0
735,147.6
736,169.2
737,183.6
738,190.8
739,205.2
740,216.0
741,212.4
742,212.4
743,201.6
744,201.6
745,183.6
746,180.0
747,180.0
748,172.8
749,169.2
750,158.4
751,162.0
752,154.8
753,151.2
754,154.8
755,162.0
756,176.4
757,172.8
758,180.0
759,180.0
760,183.6
761,180.0
762,180.0
763,172.8
764,169.2
765,162.0
766,147.6
767,133.2
768,122.4
769,108.0
770,97.2
771,82.8
772,75.6
773,68.4
774,68.4
775,72.0
776,72.0
777,79.2
778,90.0
779,108.0
780,118.8
781,136.8
782,151.2
783,165.6
784,172.8
785,187.2
786,194.4
787,201.6
788,208.8
789,208.8
790,212.4
791,205.2
792,194.4
793,198.0
794,187.2
795,187.2
796,176.4
797,172.8
798,169.2
799,172.8
800,165.6
801,162.0
802,169.2
803,172.8
804,169.2
805,172.8
806,176.4
807,180.0
808,183.6
809,180.0
810,183.6
811,176.4
812,169.2
813,162.0
814,147.6
815,144.0
816,126.0
817,115.2
818,97.2
819,90.0
820,75.6
821,68.4
822,64.8
823,68.4
824,75.6
825,82.8
826,97.2
827,104.4
828,118.8
829,136.8
830,154.8
831,169.2
832,172.8
833,187.2
834,190.8
835,201.6
836,198.0
837,205.2
838,208.8
839,208.8
840,194.4
841,180.0
842,180.0
843,180.0
844,172.8
845,169.2
846,162.0
847,154.8
848,158.4
849,162.0
850,165.6
851,172.8
852,169.2
853,172.8
854,180.0
855,176.4
856,176.4
857,187.2
858,180.0
859,172.8
860,165.6
861,169.2
862,154.8
863,133.2
864,129.6
865,111.6
866,100.8
867,90.0
868,79.2
869,72.0
870,72.0
871,75.6
872,79.2
873,90.0
874,100.8
875,115.2
876,133.2
877,154.8
878,169.2
879,183.6
880,201.6
881,226.8
882,216.0
883,237.6
884,234.0
885,234.0
886,234.0
887,226.8
888,219.6
889,205.2
890,187.2
891,194.4
892,183.6
893,176.4
894,172.8
895,172.8
896,176.4
897,172.8
898,165.6
899,180.0
900,183.6
901,172.8
902,180.0
903,190.8
904,183.6
905,176.4
906,180.0
907,165.6
908,162.0
909,154.8
910,151.2
911,136.8
912,126.0
913,118.8
914,108.0
915,93.6
916,90.0
917,82.8
918,75.6
919,75.6
920,75.6
921,75.6
922,82.8
923,90.0
924,100.8
925,108.0
926,129.6
927,136.8
928,151.2
929,162.0
930,169.2
931,183.6
932,190.8
933,187.2
934,187.2
935,201.6
936,201.6
937,190.8
938,187.2
939,180.0
940,176.4
941,180.0
942,172.8
943,180.0
944,169.2
945,176.4
946,180.0
947,180.0
948,180.0
949,187.2
950,172.8
951,176.4
952,172.8
953,165.6
954,162.0
955,154.8
956,147.6
957,140.4
958,133.2
959,122.4
960,115.2
961,104.4
962,93.6
963,97.2
964,86.4
965,86.4
966,79.2
967,75.6
968,75.6
969,75.6
970,75.6
971,82.8
972,82.8
973,93.6
974,100.8
975,115.2
976,118.8
977,133.2
978,151.2
979,158.4
980,162.0
981,165.6
982,183.6
983,183.6
984,176.4
985,187.2
986,180.0
987,176.4
988,169.2
989,162.0
990,165.6
991,162.0
992,154.8
993,154.8
994,154.8
995,154.8
996,165.6
997,169.2
998,165.6
999,165.6
1000,176.4
1001,165.6
1002,172.8
1003,165.6
1004,158.4
1005,151.2
1006,144.0
1007,129.6
1008,118.8
1009,100.8
1010,90.0
1011,82.8
1012,79.2
1013,68.4
1014,68.4
1015,68.4
1016,72.0
1017,75.6
1018,86.4
1019,97.2
1020,111.6
1021,126.0
1022,151.2
1023,158.4
1024,176.4
1025,187.2
1026,201.6
1027,219.6
1028,216.0
1029,205.2
1030,223.2
1031,219.6
1032,208.8
1033,201.6
1034,194.4
1035,180.0
1036,183.6
1037,169.2
1038,158.4
1039,154.8
1040,151.2
1041,147.6
1042,144.0
1043,158.4
1044,162.0
1045,176.4
1046,176.4
1047,180.0
1048,183.6
1049,183.6
1050,183.6
1051,183.6
1052,172.8
1053,169.2
1054,151.2
1055,140.4
1056,122.4
1057,111.6
1058,97.2
1059,90.0
1060,79.2
1061,72.0
1062,68.4
1063,68.4
1064,72.0
1065,79.2
1066,86.4
1067,104.4
1068,108.0
1069,129.6
1070,147.6
