Index,Value
1,946.8
2,856.8
3,741.6
4,673.2
5,612.0
6,597.6
7,597.6
8,637.2
9,702.0
10,806.4
11,925.2
12,1058.4
13,1188.0
14,1339.2
15,1483.2
16,1645.2
17,1753.2
18,1879.2
19,1987.2
20,2026.8
21,2116.8
22,2080.8
23,2016.0
24,1936.8
25,1882.8
26,1821.6
27,1774.8
28,1627.2
29,1569.6
30,1490.4
31,1447.2
32,1450.8
33,1418.4
34,1429.2
35,1468.8
36,1483.2
37,1548.0
38,1620.0
39,1652.4
40,1728.0
41,1663.2
42,1717.2
43,1681.2
44,1573.2
45,1526.4
46,1396.8
47,1270.8
48,1134.0
49,1054.8
50,882.0
51,788.4
52,712.8
53,630.0
54,626.4
55,615.6
56,637.2
57,723.6
58,810.0
59,907.2
60,1033.2
61,1180.8
62,1357.2
63,1494.0
64,1612.8
65,1710.0
66,1821.6
67,1926.0
68,1886.4
69,1954.8
70,1965.6
71,1904.4
72,1861.2
73,1857.6
74,1735.2
75,1656.0
76,1587.6
77,1522.8
78,1486.8
79,1504.8
80,1468.8
81,1461.6
82,1497.6
83,1540.8
84,1594.8
85,1627.2
86,1681.2
87,1684.8
88,1800.0
89,1789.2
90,1702.8
91,1695.6
92,1598.4
93,1530.0
94,1425.6
95,1288.8
96,1134.0
97,986.4
98,871.2
99,774.0
100,691.2
101,630.0
102,608.4
103,622.8
104,648.0
105,748.8
106,849.6
107,964.8
108,1101.6
109,1274.4
110,1386.0
111,1519.2
112,1681.2
113,1756.8
114,1836.0
115,1915.2
116,1936.8
117,1936.8
118,1911.6
119,1958.4
120,1933.2
121,1846.8
122,1778.4
123,1738.8
124,1681.2
125,1612.8
126,1598.4
127,1526.4
128,1537.2
129,1562.4
130,1609.2
131,1591.2
132,1591.2
133,1648.8
134,1652.4
135,1699.2
136,1778.4
137,1760.4
138,1648.8
139,1641.6
140,1584.0
141,1483.2
142,1386.0
143,1270.8
144,1137.6
145,1011.6
146,903.6
147,792.0
148,694.8
149,640.8
150,619.2
151,601.2
152,666.0
153,752.4
154,828.0
155,975.6
156,1101.6
157,1267.2
158,1396.8
159,1530.0
160,1677.6
161,1800.0
162,1886.4
163,1850.4
164,1951.2
165,1936.8
166,1936.8
167,1846.8
168,1789.2
169,1778.4
170,1738.8
171,1670.4
172,1656.0
173,1580.4
174,1537.2
175,1522.8
176,1494.0
177,1540.8
178,1530.0
179,1670.4
180,1598.4
181,1681.2
182,1652.4
183,1692.0
184,1735.2
185,1728.0
186,1699.2
187,1652.4
188,1569.6
189,1515.6
190,1436.4
191,1270.8
192,1206.0
193,1033.2
194,918.0
195,806.4
196,712.8
197,669.6
198,655.2
199,644.4
200,691.2
201,799.2
202,914.4
203,1062.0
204,1242.0
205,1429.2
206,1620.0
207,1764.0
208,1890.0
209,2066.4
210,2181.6
211,2260.8
212,2210.4
213,2214.0
214,2181.6
215,2174.4
216,2030.4
217,1980.0
218,1911.6
219,1839.6
220,1789.2
221,1710.0
222,1652.4
223,1609.2
224,1609.2
225,1602.0
226,1630.8
227,1674.0
228,1692.0
229,1634.4
230,1724.4
231,1681.2
232,1720.8
233,1648.8
234,1641.6
235,1587.6
236,1530.0
237,1497.6
238,1411.2
239,1299.6
240,1202.4
241,1137.6
242,1033.2
243,910.8
244,856.8
245,770.4
246,716.4
247,673.2
248,680.4
249,698.4
250,748.8
251,810.0
252,943.2
253,997.2
254,1177.2
255,1288.8
256,1407.6
257,1512.0
258,1634.4
259,1710.0
260,1828.8
261,1825.2
262,1879.2
263,1821.6
264,1850.4
265,1814.4
266,1756.8
267,1710.0
268,1771.2
269,1713.6
270,1702.8
271,1652.4
272,1656.0
273,1702.8
274,1663.2
275,1652.4
276,1670.4
277,1620.0
278,1677.6
279,1623.6
280,1616.4
281,1587.6
282,1501.2
283,1393.2
284,1360.8
285,1274.4
286,1224.0
287,1162.8
288,1065.6
289,1004.4
290,921.6
291,856.8
292,788.4
293,748.8
294,716.4
295,705.6
296,676.8
297,676.8
298,687.6
299,734.4
300,766.8
301,853.2
302,932.4
303,1040.4
304,1116.0
305,1274.4
306,1342.8
307,1458.0
308,1555.2
309,1663.2
310,1670.4
311,1731.6
312,1735.2
313,1695.6
314,1684.8
315,1648.8
316,1566.0
317,1576.8
318,1494.0
319,1533.6
320,1465.2
321,1450.8
322,1472.4
323,1501.2
324,1551.6
325,1544.4
326,1555.2
327,1620.0
328,1609.2
329,1645.2
330,1605.6
331,1483.2
332,1544.4
333,1360.8
334,1260.0
335,1191.6
336,1069.2
337,964.8
338,874.8
339,756.0
340,694.8
341,630.0
342,604.8
343,604.8
344,651.6
345,709.2
346,802.8
347,936.0
348,1076.4
349,1202.4
350,1310.4
351,1515.6
352,1702.8
353,1828.8
354,1922.4
355,1972.8
356,2066.4
357,2059.2
358,2066.4
359,2106.0
360,1972.8
361,1886.4
362,1868.4
363,1720.8
364,1670.4
365,1573.2
366,1494.0
367,1458.0
368,1418.4
369,1404.0
370,1432.8
371,1468.8
372,1486.8
373,1558.8
374,1620.0
375,1724.4
376,1767.6
377,1756.8
378,1699.2
379,1738.8
380,1641.6
381,1551.6
382,1414.8
383,1306.8
384,1144.8
385,1026.0
386,914.4
387,795.6
388,712.8
389,651.6
390,622.8
391,630.0
392,662.4
393,727.2
394,835.2
395,932.4
396,1080.0
397,1184.4
398,1396.8
399,1450.8
400,1612.8
401,1771.2
402,1821.6
403,1926.0
404,1972.8
405,1983.6
406,1947.6
407,1933.2
408,1879.2
409,1850.4
410,1767.6
411,1699.2
412,1641.6
413,1555.2
414,1555.2
415,1483.2
416,1447.2
417,1479.6
418,1522.8
419,1573.2
420,1612.8
421,1638.0
422,1735.2
423,1785.6
424,1735.2
425,1818.0
426,1756.8
427,1713.6
428,1699.2
429,1540.8
430,1425.6
431,1299.6
432,1166.4
433,1022.4
434,892.8
435,763.2
436,705.6
437,626.4
438,612.0
439,637.2
440,687.6
441,770.4
442,871.2
443,990.0
444,1119.6
445,1249.2
446,1418.4
447,1587.6
448,1670.4
449,1785.6
450,1850.4
451,1947.6
452,1969.2
453,1980.0
454,1983.6
455,1940.4
456,1947.6
457,1951.2
458,1857.6
459,1778.4
460,1720.8
461,1692.0
462,1616.4
463,1598.4
464,1612.8
465,1587.6
466,1609.2
467,1569.6
468,1627.2
469,1674.0
470,1702.8
471,1724.4
472,1774.8
473,1771.2
474,1728.0
475,1681.2
476,1598.4
477,1486.8
478,1422.0
479,1328.4
480,1170.0
481,1040.4
482,910.8
483,802.8
484,712.8
485,644.4
486,619.2
487,630.0
488,644.4
489,756.0
490,846.0
491,997.2
492,1123.2
493,1267.2
494,1389.6
495,1587.6
496,1681.2
497,1810.8
498,1890.0
499,1918.8
500,2016.0
501,1976.4
502,1911.6
503,1857.6
504,1908.0
505,1792.8
506,1742.4
507,1641.6
508,1645.2
509,1630.8
510,1566.0
511,1569.6
512,1479.6
513,1605.6
514,1591.2
515,1627.2
516,1623.6
517,1688.4
518,1731.6
519,1738.8
520,1742.4
521,1796.4
522,1735.2
523,1670.4
524,1634.4
525,1548.0
526,1468.8
527,1350.0
528,1198.8
529,1130.4
530,950.4
531,849.6
532,741.6
533,669.6
534,648.0
535,658.8
536,716.4
537,799.2
538,925.2
539,1069.2
540,1292.4
541,1443.6
542,1605.6
543,1839.6
544,1976.4
545,2091.6
546,2178.0
547,2199.6
548,2275.2
549,2286.0
550,2271.6
551,2131.2
552,2062.8
553,1947.6
554,1904.4
555,1861.2
556,1760.4
557,1710.0
558,1699.2
559,1648.8
560,1666.8
561,1630.8
562,1659.6
563,1659.6
564,1699.2
565,1724.4
566,1728.0
567,1713.6
568,1767.6
569,1681.2
570,1659.6
571,1645.2
572,1540.8
573,1515.6
574,1404.0
575,1328.4
576,1206.0
577,1144.8
578,1029.6
579,907.2
580,846.0
581,788.4
582,720.0
583,691.2
584,684.0
585,723.6
586,748.8
587,828.0
588,928.8
589,1036.8
590,1152.0
591,1328.4
592,1447.2
593,1548.0
594,1699.2
595,1731.6
596,1825.2
597,1915.2
598,1900.8
599,1879.2
600,1850.4
601,1857.6
602,1778.4
603,1803.6
604,1803.6
605,1710.0
606,1677.6
607,1688.4
608,1692.0
609,1692.0
610,1670.4
611,1684.8
612,1670.4
613,1702.8
614,1648.8
615,1666.8
616,1630.8
617,1569.6
618,1526.4
619,1461.6
620,1407.6
621,1314.0
622,1285.2
623,1177.2
624,1033.2
625,1015.2
626,928.8
627,864.0
628,817.2
629,795.6
630,716.4
631,705.6
632,694.8
633,691.2
634,727.2
635,741.6
636,810.0
637,885.6
638,925.2
639,1058.4
640,1137.6
641,1245.6
642,1364.4
643,1490.4
644,1551.6
645,1670.4
646,1659.6
647,1774.8
648,1746.0
649,1742.4
650,1713.6
651,1677.6
652,1681.2
653,1623.6
654,1598.4
655,1533.6
656,1454.4
657,1494.0
658,1483.2
659,1490.4
660,1522.8
661,1562.4
662,1566.0
663,1598.4
664,1598.4
665,1648.8
666,1602.0
667,1558.8
668,1501.2
669,1425.6
670,1303.2
671,1184.4
672,1094.4
673,993.6
674,853.2
675,766.8
676,698.4
677,651.6
678,608.4
679,626.4
680,658.8
681,730.8
682,824.4
683,928.8
684,1065.6
685,1234.8
686,1357.2
687,1515.6
688,1706.4
689,1807.2
690,1990.8
691,2012.4
692,2030.4
693,2102.4
694,2131.2
