Index,Value
1,65.247
2,66.132
3,67.02
4,67.373
5,67.801
6,67.925
7,67.946
8,67.678
9,67.281
10,66.491
11,65.528
12,64.197
13,63.019
14,61.255
15,59.228
16,57.273
17,55.785
18,53.6
19,51.823
20,51.363
21,50.097
22,50.722
23,51.704
24,52.023
25,53.614
26,54.643
27,55.567
28,57.049
29,58.521
30,59.346
31,60.021
32,59.916
33,60.307
34,60.067
35,59.663
36,59.254
37,58.636
38,57.652
39,56.923
40,56.407
41,56.495
42,56.394
43,56.921
44,57.963
45,59.118
46,60.391
47,62.1
48,63.492
49,64.467
50,65.866
51,66.609
52,67.158
53,67.746
54,67.799
55,67.777
56,67.654
57,67.153
58,66.506
59,65.588
60,64.394
61,62.932
62,61.283
63,59.358
64,57.868
65,56.614
66,54.86
67,52.972
68,53.121
69,52.426
70,52.328
71,53.218
72,54.002
73,53.997
74,55.823
75,56.673
76,57.502
77,58.994
78,59.059
79,59.213
80,59.573
81,59.599
82,59.099
83,58.48
84,57.761
85,57.449
86,56.515
87,56.407
88,55.195
89,55.213
90,56.02
91,56.572
92,57.529
93,58.936
94,60.131
95,62.018
96,63.397
97,64.774
98,66.109
99,66.762
100,67.335
101,67.688
102,67.898
103,67.792
104,67.495
105,66.862
106,66.095
107,65.196
108,63.853
109,62.173
110,60.539
111,59.247
112,57.256
113,55.54
114,54.608
115,53.216
116,52.588
117,52.878
118,52.601
119,52.422
120,53.058
121,54.173
122,55.492
123,55.451
124,56.281
125,57.661
126,57.698
127,58.485
128,58.433
129,58.583
130,58.307
131,57.798
132,57.782
133,57.214
134,56.992
135,56.31
136,55.616
137,55.737
138,57.022
139,57.254
140,58.153
141,59.335
142,60.261
143,61.882
144,63.345
145,64.659
146,65.709
147,66.514
148,67.31
149,67.621
150,67.798
151,67.843
152,67.47
153,66.866
154,66.265
155,65.117
156,63.615
157,62.039
158,60.42
159,58.537
160,56.794
161,55.283
162,53.503
163,53.83
164,52.604
165,52.86
166,53.259
167,53.847
168,54.854
169,55.158
170,56.039
171,57.348
172,57.497
173,58.306
174,58.455
175,59.077
176,59.33
177,58.874
178,58.356
179,57.199
180,57.675
181,56.868
182,57.018
183,56.107
184,55.914
185,56.159
186,56.61
187,57.068
188,58.181
189,59.101
190,60.208
191,61.773
192,62.99
193,64.358
194,65.491
195,66.4
196,67.062
197,67.486
198,67.592
199,67.586
200,67.214
201,66.597
202,65.478
203,64.359
204,62.516
205,60.261
206,57.559
207,55.544
208,53.493
209,50.645
210,48.955
211,47.652
212,48.067
213,48.131
214,48.083
215,48.933
216,50.507
217,51.639
218,53.837
219,54.434
220,55.49
221,55.897
222,56.957
223,57.584
224,57.551
225,57.54
226,57.47
227,57.098
228,56.71
229,56.782
230,55.889
231,56.67
232,56.496
233,56.994
234,57.241
235,57.916
236,58.861
237,59.616
238,60.386
239,61.657
240,62.89
241,63.462
242,64.646
243,65.542
244,66.103
245,66.759
246,67.14
247,67.419
248,67.38
249,67.283
250,66.911
251,66.352
252,65.462
253,64.609
254,63.278
255,61.809
256,60.294
257,58.895
258,57.063
259,56.462
260,54.496
261,54.459
262,53.82
263,54.266
264,54.375
265,54.632
266,55.656
267,56.185
268,55.932
269,56.702
270,56.439
271,57.315
272,57.089
273,56.521
274,57.376
275,57.244
276,56.876
277,57.087
278,56.944
279,57.474
280,57.847
281,58.047
282,59.287
283,60.169
284,60.91
285,61.811
286,62.487
287,63.271
288,64.326
289,64.856
290,65.424
291,66.097
292,66.54
293,66.823
294,67.186
295,67.221
296,67.358
297,67.413
298,67.354
299,66.97
300,66.601
301,66.037
302,65.321
303,64.354
304,63.384
305,62.129
306,61.024
307,59.785
308,58.352
309,56.991
310,56.406
311,56.221
312,55.817
313,56.524
314,56.753
315,57.137
316,57.867
317,58.307
318,58.862
319,58.991
320,59.607
321,59.625
322,59.648
323,59.117
324,58.806
325,58.538
326,57.956
327,58.065
328,57.489
329,57.276
330,57.864
331,59.042
332,59.24
333,60.694
334,61.934
335,62.919
336,64.034
337,65.101
338,65.988
339,66.847
340,67.331
341,67.768
342,67.837
343,67.866
344,67.655
345,67.175
346,66.515
347,65.347
348,64.266
349,62.605
350,61.36
351,58.968
352,56.862
353,55.195
354,53.608
355,52.032
356,50.741
357,50.248
358,50.682
359,50.561
360,51.949
361,53.184
362,54.281
363,56.229
364,56.847
365,57.929
366,59.194
367,59.712
368,60.162
369,60.49
370,60.165
371,59.688
372,59.064
373,58.363
374,57.544
375,55.975
376,55.587
377,55.72
378,56.227
379,56.436
380,57.442
381,58.749
382,60.345
383,61.761
384,63.211
385,64.606
386,65.575
387,66.517
388,67.168
389,67.548
390,67.764
391,67.704
392,67.432
393,67.004
394,66.35
395,65.426
396,64.043
397,62.971
398,60.517
399,59.578
400,57.371
401,55.613
402,54.464
403,53.323
404,52.13
405,52.455
406,52.144
407,52.843
408,53.189
409,54.106
410,55.238
411,56.577
412,57.309
413,58.065
414,58.492
415,59.415
416,59.634
417,59.448
418,58.863
419,58.467
420,57.473
421,57.228
422,55.873
423,54.96
424,55.563
425,55.381
426,55.302
427,56.386
428,56.753
429,58.643
430,60.035
431,61.786
432,63.26
433,64.577
434,65.732
435,66.767
436,67.271
437,67.719
438,67.853
439,67.675
440,67.361
441,66.747
442,65.942
443,64.873
444,63.689
445,62.134
446,60.319
447,58.596
448,56.926
449,55.041
450,54.25
451,52.796
452,52.278
453,52.082
454,52.176
455,52.326
456,52.918
457,53.176
458,54.271
459,55.539
460,56.259
461,56.859
462,57.71
463,57.69
464,57.615
465,58.084
466,58.052
467,57.82
468,58.027
469,56.732
470,56.269
471,56.036
472,55.754
473,55.676
474,56.249
475,56.651
476,57.822
477,59.04
478,60.038
479,61.508
480,63.035
481,64.376
482,65.544
483,66.45
484,67.225
485,67.59
486,67.755
487,67.699
488,67.463
489,66.821
490,66.107
491,64.927
492,63.495
493,62.054
494,60.22
495,57.914
496,56.792
497,54.48
498,53.568
499,53.17
500,51.92
501,52.016
502,53.197
503,54.117
504,53.344
505,55.178
506,55.625
507,57.005
508,57.404
509,57.847
510,58.243
511,58.237
512,59.015
513,58.329
514,58.126
515,57.57
516,57.622
517,56.659
518,55.947
519,55.874
520,55.931
521,54.938
522,56.089
523,56.704
524,57.541
525,58.441
526,59.761
527,61.056
528,62.768
529,63.761
530,65.337
531,66.143
532,66.93
533,67.41
534,67.557
535,67.531
536,67.13
537,66.433
538,65.609
539,64.147
540,61.955
541,60.158
542,57.442
543,54.781
544,52.594
545,50.379
546,49.016
547,48.176
548,46.566
549,47.625
550,47.712
551,49.212
552,50.093
553,52.192
554,53.066
555,53.709
556,55.195
557,56.377
558,56.419
559,57.083
560,57.209
561,57.403
562,57.052
563,56.994
564,56.402
565,55.705
566,55.922
567,56.223
568,55.773
569,56.651
570,57.308
571,57.528
572,58.672
573,59.228
574,60.336
575,61.311
576,62.643
577,63.527
578,64.456
579,65.534
580,66.226
581,66.666
582,67.125
583,67.25
584,67.279
585,67.1
586,66.822
587,66.226
588,65.339
589,64.361
590,63.227
591,61.128
592,59.794
593,58.537
594,56.599
595,55.985
596,54.42
597,53.415
598,53.253
599,53.857
600,53.846
601,54.326
602,55.113
603,55.097
604,55.156
605,56.609
606,56.595
607,56.514
608,56.857
609,57.085
610,56.801
611,56.408
612,56.685
613,56.474
614,57.028
615,57.131
616,57.477
617,58.266
618,58.839
619,59.558
620,60.267
621,61.431
622,61.936
623,63.17
624,64.176
625,64.691
626,65.284
627,66.03
628,66.314
629,66.665
630,67.1
631,67.332
632,67.293
633,67.236
634,67.115
635,66.835
636,66.407
637,65.829
638,65.262
639,64.223
640,63.366
641,61.9
642,60.773
643,59.197
644,58.214
645,57.235
646,56.917
647,55.74
648,55.804
649,55.948
650,56.037
651,56.603
652,56.774
653,57.555
654,58.143
655,58.561
656,59.586
657,59.099
658,59.165
659,59.199
660,58.85
661,58.237
662,58.181
663,58.14
664,57.864
665,57.419
666,57.904
667,58.412
668,59.28
669,60.178
670,61.523
671,62.755
672,64.039
673,64.985
674,66.041
675,66.687
676,67.233
677,67.67
678,67.835
679,67.785
680,67.567
681,67.119
682,66.419
683,65.463
684,64.08
685,62.303
686,60.994
687,58.566
688,56.585
689,54.998
690,52.158
691,51.051
692,51.393
693,49.906
694,49.629
695,50.537
696,51.263
697,52.69
698,54.206
699,54.91
700,56.222
701,58.206
702,58.565
703,59.651
704,59.805
705,60.028
706,59.91
707,59.163
708,58.064
709,57.66
710,57.211
711,55.925
712,55.388
713,55.025
714,55.441
715,56.391
716,57.569
717,58.459
718,59.698
719,61.513
720,62.743
721,64.35
722,65.579
723,66.368
724,67.058
725,67.522
726,67.68
727,67.745
728,67.522
729,66.893
730,66.315
731,65.354
732,63.9
733,62.415
734,60.527
735,58.776
736,57.17
737,55.206
738,53.472
739,52.25
740,52.051
741,51.056
742,51.058
743,52.261
744,53.173
745,54.131
746,55.117
747,55.957
