Index,Value
1,65.268
2,66.151
3,67.034
4,67.384
5,67.811
6,67.934
7,67.955
8,67.689
9,67.294
10,66.507
11,65.548
12,64.224
13,63.053
14,61.297
15,59.278
16,57.333
17,55.854
18,53.677
19,51.909
20,51.452
21,50.194
22,50.815
23,51.792
24,52.105
25,53.692
26,54.716
27,55.636
28,57.108
29,58.577
30,59.396
31,60.069
32,59.964
33,60.353
34,60.114
35,59.713
36,59.303
37,58.69
38,57.711
39,56.984
40,56.473
41,56.556
42,56.46
43,56.984
44,58.019
45,59.17
46,60.435
47,62.138
48,63.523
49,64.494
50,65.885
51,66.625
52,67.17
53,67.756
54,67.809
55,67.787
56,67.664
57,67.166
58,66.522
59,65.608
60,64.42
61,62.965
62,61.325
63,59.409
64,57.926
65,56.679
66,54.933
67,53.053
68,53.199
69,52.509
70,52.412
71,53.297
72,54.078
73,54.073
74,55.889
75,56.735
76,57.559
77,59.047
78,59.109
79,59.264
80,59.622
81,59.648
82,59.149
83,58.534
84,57.818
85,57.508
86,56.578
87,56.47
88,55.266
89,55.284
90,56.084
91,56.636
92,57.586
93,58.989
94,60.178
95,62.057
96,63.427
97,64.797
98,66.127
99,66.777
100,67.347
101,67.698
102,67.908
103,67.802
104,67.506
105,66.876
106,66.113
107,65.218
108,63.881
109,62.21
110,60.583
111,59.299
112,57.319
113,55.608
114,54.682
115,53.296
116,52.67
117,52.96
118,52.681
119,52.505
120,53.14
121,54.248
122,55.562
123,55.518
124,56.344
125,57.719
126,57.755
127,58.537
128,58.486
129,58.638
130,58.365
131,57.855
132,57.839
133,57.274
134,57.053
135,56.375
136,55.686
137,55.806
138,57.083
139,57.314
140,58.209
141,59.384
142,60.305
143,61.92
144,63.375
145,64.684
146,65.729
147,66.529
148,67.322
149,67.632
150,67.807
151,67.853
152,67.482
153,66.88
154,66.282
155,65.14
156,63.644
157,62.076
158,60.464
159,58.59
160,56.857
161,55.354
162,53.581
163,53.906
164,52.687
165,52.942
166,53.341
167,53.921
168,54.924
169,55.228
170,56.106
171,57.41
172,57.558
173,58.362
174,58.508
175,59.129
176,59.381
177,58.927
178,58.409
179,57.261
180,57.732
181,56.931
182,57.079
183,56.171
184,55.981
185,56.225
186,56.675
187,57.129
188,58.237
189,59.153
190,60.255
191,61.811
192,63.024
193,64.383
194,65.512
195,66.416
196,67.075
197,67.498
198,67.603
199,67.596
200,67.226
201,66.613
202,65.498
203,64.386
204,62.552
205,60.308
206,57.617
207,55.613
208,53.571
209,50.737
210,49.057
211,47.761
212,48.172
213,48.236
214,48.185
215,49.034
216,50.597
217,51.724
218,53.917
219,54.509
220,55.56
221,55.962
222,57.018
223,57.642
224,57.609
225,57.598
226,57.53
227,57.16
228,56.774
229,56.842
230,55.955
231,56.733
232,56.562
233,57.054
234,57.301
235,57.973
236,58.914
237,59.667
238,60.431
239,61.696
240,62.924
241,63.492
242,64.671
243,65.563
244,66.121
245,66.773
246,67.153
247,67.431
248,67.392
249,67.296
250,66.925
251,66.368
252,65.484
253,64.633
254,63.31
255,61.847
256,60.339
257,58.946
258,57.123
259,56.527
260,54.57
261,54.532
262,53.897
263,54.339
264,54.45
265,54.705
266,55.724
267,56.25
268,56.002
269,56.768
270,56.503
271,57.376
272,57.15
273,56.586
274,57.437
275,57.305
276,56.938
277,57.146
278,57.007
279,57.533
280,57.906
281,58.104
282,59.338
283,60.214
284,60.953
285,61.849
286,62.522
287,63.303
288,64.353
289,64.88
290,65.445
291,66.115
292,66.556
293,66.837
294,67.199
295,67.233
296,67.37
297,67.425
298,67.366
299,66.984
300,66.615
301,66.055
302,65.342
303,64.38
304,63.414
305,62.167
306,61.066
307,59.834
308,58.407
309,57.053
310,56.468
311,56.287
312,55.884
313,56.588
314,56.816
315,57.198
316,57.922
317,58.363
318,58.913
319,59.044
320,59.656
321,59.673
322,59.697
323,59.168
324,58.861
325,58.592
326,58.01
327,58.124
328,57.547
329,57.337
330,57.922
331,59.092
332,59.294
333,60.736
334,61.97
335,62.952
336,64.061
337,65.123
338,66.006
339,66.862
340,67.343
341,67.779
342,67.846
343,67.876
344,67.666
345,67.188
346,66.531
347,65.369
348,64.294
349,62.638
350,61.399
351,59.02
352,56.926
353,55.269
354,53.689
355,52.117
356,50.833
357,50.34
358,50.774
359,50.656
360,52.034
361,53.262
362,54.357
363,56.295
364,56.909
365,57.985
366,59.244
367,59.761
368,60.208
369,60.535
370,60.212
371,59.738
372,59.115
373,58.418
374,57.603
375,56.041
376,55.656
377,55.789
378,56.291
379,56.503
380,57.503
381,58.803
382,60.39
383,61.8
384,63.242
385,64.631
386,65.595
387,66.533
388,67.181
389,67.559
390,67.774
391,67.714
392,67.444
393,67.018
394,66.367
395,65.447
396,64.071
397,63.004
398,60.562
399,59.626
400,57.429
401,55.683
402,54.537
403,53.404
404,52.215
405,52.541
406,52.227
407,52.925
408,53.267
409,54.181
410,55.308
411,56.641
412,57.369
413,58.12
414,58.547
415,59.465
416,59.681
417,59.497
418,58.915
419,58.523
420,57.532
421,57.288
422,55.939
423,55.031
424,55.629
425,55.454
426,55.371
427,56.451
428,56.817
429,58.697
430,60.082
431,61.825
432,63.292
433,64.602
434,65.751
435,66.782
436,67.283
437,67.729
438,67.863
439,67.686
440,67.373
441,66.761
442,65.961
443,64.897
444,63.719
445,62.171
446,60.365
447,58.653
448,56.988
449,55.111
450,54.325
451,52.879
452,52.363
453,52.167
454,52.262
455,52.408
456,53.0
457,53.259
458,54.347
459,55.608
460,56.325
461,56.923
462,57.769
463,57.747
464,57.673
465,58.141
466,58.11
467,57.876
468,58.086
469,56.794
470,56.333
471,56.102
472,55.824
473,55.745
474,56.316
475,56.714
476,57.88
477,59.09
478,60.085
479,61.549
480,63.067
481,64.402
482,65.564
483,66.466
484,67.238
485,67.6
486,67.765
487,67.709
488,67.474
489,66.835
490,66.125
491,64.95
492,63.525
493,62.091
494,60.264
495,57.97
496,56.855
497,54.552
498,53.646
499,53.25
500,52.008
501,52.101
502,53.277
503,54.193
504,53.423
505,55.249
506,55.692
507,57.066
508,57.464
509,57.906
510,58.299
511,58.293
512,59.065
513,58.387
514,58.183
515,57.629
516,57.681
517,56.723
518,56.014
519,55.941
520,55.998
521,55.009
522,56.155
523,56.767
524,57.601
525,58.495
526,59.81
527,61.097
528,62.802
529,63.792
530,65.359
531,66.161
532,66.943
533,67.421
534,67.567
535,67.542
536,67.143
537,66.449
538,65.63
539,64.175
540,61.993
541,60.206
542,57.5
543,54.855
544,52.679
545,50.474
546,49.118
547,48.28
548,46.677
549,47.736
550,47.822
551,49.309
552,50.185
553,52.275
554,53.146
555,53.785
556,55.263
557,56.442
558,56.483
559,57.144
560,57.271
561,57.463
562,57.113
563,57.055
564,56.466
565,55.771
566,55.988
567,56.288
568,55.842
569,56.714
570,57.37
571,57.589
572,58.725
573,59.279
574,60.381
575,61.351
576,62.678
577,63.558
578,64.481
579,65.554
580,66.244
581,66.681
582,67.138
583,67.262
