Index,Value
1,65.063
2,66.035
3,66.933
4,67.293
5,67.73
6,67.827
7,67.869
8,67.58
9,67.199
10,66.38
11,65.386
12,64.055
13,62.831
14,61.112
15,58.948
16,56.926
17,55.535
18,53.299
19,51.451
20,50.975
21,49.59
22,50.378
23,51.289
24,51.556
25,53.287
26,54.259
27,55.38
28,56.672
29,58.34
30,59.135
31,59.856
32,59.738
33,60.14
34,59.901
35,59.43
36,58.939
37,58.283
38,57.492
39,56.502
40,56.09
41,55.976
42,56.037
43,56.76
44,57.564
45,58.824
46,60.074
47,61.86
48,63.308
49,64.348
50,65.758
51,66.523
52,67.097
53,67.688
54,67.735
55,67.73
56,67.591
57,67.076
58,66.409
59,65.419
60,64.205
61,62.693
62,61.146
63,59.208
64,57.641
65,56.33
66,54.55
67,52.4
68,52.625
69,52.009
70,51.943
71,52.93
72,53.556
73,53.793
74,55.446
75,56.348
76,57.191
77,58.567
78,58.713
79,58.953
80,59.365
81,59.306
82,58.795
83,58.214
84,57.499
85,57.025
86,56.212
87,56.081
88,54.943
89,54.957
90,55.542
91,56.139
92,57.167
93,58.674
94,59.884
95,61.805
96,63.14
97,64.626
98,66.033
99,66.648
100,67.272
101,67.587
102,67.844
103,67.717
104,67.412
105,66.75
106,65.972
107,65.063
108,63.662
109,62.063
110,60.285
111,58.956
112,57.089
113,55.286
114,54.341
115,52.835
116,52.17
117,52.429
118,52.1
119,51.981
120,52.771
121,53.832
122,55.236
123,55.016
124,55.92
125,57.523
126,57.514
127,58.192
128,58.141
129,58.341
130,58.138
131,57.463
132,57.503
133,56.827
134,56.651
135,55.938
136,55.338
137,55.528
138,56.69
139,56.863
140,57.863
141,59.172
142,59.998
143,61.821
144,63.08
145,64.529
146,65.601
147,66.415
148,67.243
149,67.544
150,67.739
151,67.758
152,67.413
153,66.775
154,66.137
155,65.01
156,63.435
157,61.808
158,60.226
159,58.283
160,56.384
161,54.979
162,53.137
163,53.413
164,52.235
165,52.507
166,52.954
167,53.364
168,54.41
169,54.925
170,55.87
171,57.176
172,57.277
173,58.101
174,58.261
175,58.796
176,59.082
177,58.717
178,57.97
179,57.052
180,57.409
181,56.742
182,56.623
183,55.615
184,55.695
185,55.89
186,56.415
187,56.798
188,57.702
189,58.838
190,60.074
191,61.461
192,62.832
193,64.17
194,65.388
195,66.282
196,66.951
197,67.435
198,67.545
199,67.499
200,67.082
201,66.495
202,65.341
203,64.161
204,62.423
205,60.082
206,57.284
207,55.135
208,53.232
209,50.183
210,48.593
211,47.503
212,47.757
213,47.527
214,47.548
215,48.484
216,49.767
217,51.275
218,53.674
219,54.283
220,55.205
221,55.569
222,56.677
223,57.262
224,57.349
225,57.168
226,57.156
227,56.782
228,56.46
229,56.454
230,55.528
231,56.352
232,56.26
233,56.508
234,56.933
235,57.577
236,58.446
237,59.481
238,60.238
239,61.492
240,62.658
241,63.398
242,64.548
243,65.445
244,66.028
245,66.626
246,67.064
247,67.332
248,67.361
249,67.216
250,66.782
251,66.217
252,65.409
253,64.441
254,63.103
255,61.616
256,60.116
257,58.693
258,56.768
259,56.353
260,54.395
261,54.13
262,53.591
263,54.036
264,54.093
265,54.307
266,55.35
267,55.839
268,55.63
269,56.407
270,56.144
271,57.017
272,56.724
273,56.303
274,57.168
275,56.897
276,56.546
277,56.71
278,56.738
279,57.209
280,57.625
281,57.876
282,58.969
283,59.802
284,60.65
285,61.611
286,62.256
287,63.079
288,64.17
289,64.732
290,65.3
291,65.992
292,66.459
293,66.752
294,67.125
295,67.152
296,67.278
297,67.341
298,67.253
299,66.892
300,66.493
301,65.942
302,65.193
303,64.205
304,63.162
305,61.991
306,60.884
307,59.576
308,58.06
309,56.721
310,56.093
311,55.891
312,55.352
313,56.24
314,56.587
315,56.786
316,57.556
317,57.952
318,58.469
319,58.781
320,59.323
321,59.313
322,59.485
323,58.829
324,58.712
325,58.245
326,57.628
327,57.854
328,57.069
329,57.004
330,57.506
331,58.704
332,59.078
333,60.422
334,61.688
335,62.68
336,63.898
337,64.93
338,65.855
339,66.754
340,67.225
341,67.704
342,67.763
343,67.787
344,67.581
345,67.117
346,66.416
347,65.22
348,64.162
349,62.414
350,60.976
351,58.608
352,56.682
353,55.034
354,53.348
355,51.52
356,50.37
357,49.714
358,50.076
359,50.243
360,51.533
361,52.651
362,53.983
363,55.871
364,56.645
365,57.545
366,58.872
367,59.454
368,59.936
369,60.271
370,59.939
371,59.515
372,58.701
373,57.991
374,57.136
375,55.77
376,55.426
377,55.313
378,55.856
379,56.249
380,57.184
381,58.511
382,60.057
383,61.617
384,63.019
385,64.435
386,65.434
387,66.416
388,67.077
389,67.466
390,67.707
391,67.635
392,67.331
393,66.924
394,66.249
395,65.294
396,63.998
397,62.744
398,60.269
399,59.319
400,56.928
401,55.202
402,54.157
403,53.178
404,51.858
405,52.16
406,51.577
407,52.643
408,52.741
409,53.705
410,54.884
411,56.409
412,57.061
413,57.545
414,58.4
415,59.14
416,59.31
417,59.251
418,58.576
419,58.173
420,57.253
421,56.811
422,55.619
423,54.587
424,55.019
425,55.089
426,54.893
427,56.039
428,56.546
429,58.38
430,59.8
431,61.612
432,63.099
433,64.413
434,65.531
435,66.667
436,67.214
437,67.62
438,67.804
439,67.626
440,67.292
441,66.661
442,65.828
443,64.72
444,63.487
445,61.919
446,60.09
447,58.447
448,56.596
449,54.643
450,53.888
451,52.369
452,51.75
453,51.725
454,51.861
455,51.844
456,52.589
457,52.849
458,53.99
459,55.153
460,56.012
461,56.686
462,57.472
463,57.286
464,57.368
465,57.808
466,57.874
467,57.414
468,57.675
469,56.482
470,55.951
471,55.641
472,55.485
473,55.269
474,55.967
475,56.325
476,57.599
477,58.683
478,59.755
479,61.301
480,62.853
481,64.234
482,65.442
483,66.369
484,67.151
485,67.511
486,67.675
487,67.643
488,67.35
489,66.734
490,65.987
491,64.824
492,63.405
493,61.844
494,59.923
495,57.582
496,56.457
497,54.147
498,53.065
499,52.843
500,51.786
501,51.577
502,52.69
503,53.776
504,53.229
505,54.906
506,55.441
507,56.537
508,57.266
509,57.699
510,58.099
511,58.089
512,58.699
513,58.304
514,57.884
515,57.372
516,57.316
517,56.425
518,55.761
519,55.431
520,55.461
521,54.601
522,55.819
523,56.162
524,57.318
525,58.139
526,59.533
527,60.675
528,62.551
529,63.671
530,65.25
531,66.055
532,66.818
533,67.292
534,67.48
535,67.469
536,67.029
537,66.307
538,65.501
539,63.999
540,61.86
541,59.973
542,57.081
543,54.474
544,52.3
545,49.941
546,48.478
547,47.555
548,46.107
549,47.221
550,47.411
551,48.753
552,49.438
553,51.76
554,52.57
555,53.346
556,54.844
557,56.039
558,56.201
559,56.786
560,57.066
561,57.129
562,56.809
563,56.695
564,56.077
565,55.276
566,55.637
567,55.866
568,55.551
569,56.393
570,57.084
571,57.282
572,58.316
573,59.015
574,60.145
575,61.067
576,62.4
577,63.418
578,64.305
579,65.401
580,66.149
581,66.606
582,67.019
583,67.164
584,67.183
585,67.014
586,66.699
587,66.146
588,65.215
589,64.175
590,62.99
591,60.994
592,59.607
593,58.281
594,56.308
595,55.522
596,54.063
597,53.172
598,53.016
599,53.614
600,53.381
601,54.042
602,54.831
603,54.856
604,54.939
605,56.297
606,56.316
607,56.306
608,56.665
609,56.936
610,56.441
611,56.132
612,56.2
613,56.105
614,56.623
615,56.732
616,57.335
617,57.94
618,58.499
619,59.241
620,59.923
621,61.178
622,61.829
623,62.998
624,63.942
625,64.567
626,65.076
627,65.893
628,66.212
629,66.603
630,67.013
631,67.271
632,67.235
633,67.164
634,67.06
635,66.716
636,66.303
637,65.759
638,65.15
639,64.051
640,63.171
641,61.631
642,60.617
643,58.871
644,57.91
645,56.996
646,56.547
647,55.585
648,55.468
649,55.614
650,55.585
651,56.417
652,56.499
653,57.201
654,57.934
655,58.281
656,59.314
657,58.837
658,58.825
659,58.93
660,58.608
661,57.94
662,57.88
663,57.78
664,57.554
665,57.192
666,57.515
667,58.031
668,58.945
669,59.886
670,61.29
671,62.495
672,63.898
673,64.886
674,65.919
675,66.578
676,67.149
677,67.613
678,67.748
679,67.74
680,67.511
681,67.063
682,66.327
683,65.295
684,63.905
685,62.136
686,60.765
687,58.16
688,56.386
689,54.558
690,51.853
691,50.529
692,50.856
693,49.422
694,49.046
695,50.084
696,50.595
697,52.198
698,53.781
699,54.623
700,55.954
701,57.986
702,58.229
703,59.451
704,59.482
705,59.746
706,59.679
707,58.903
708,57.814
709,57.245
710,56.964
711,55.473
712,55.081
713,54.682
714,55.136
715,55.848
716,57.164
717,58.203
718,59.432
719,61.266
720,62.634
721,64.278
722,65.493
723,66.29
724,66.992
725,67.434
726,67.641
727,67.643
728,67.439
729,66.78
730,66.194
731,65.223
732,63.711
733,62.178
734,60.277
735,58.616
736,56.956
737,54.911
738,53.315
739,51.92
740,51.462
741,50.747
742,50.643
743,51.774
744,52.806
745,53.789
746,54.747
747,55.422
748,56.865
749,57.656
750,58.405
751,58.725
752,58.878
753,58.754
754,58.054
755,57.796
756,57.26
757,56.118
758,55.22
759,54.775
760,54.538
761,54.413
762,54.884
763,55.784
764,56.315
765,57.762
766,59.175
767,61.281
768,62.83
769,64.324
770,65.554
771,66.52
772,67.136
773,67.535
774,67.561
775,67.514
776,67.228
777,66.593
778,65.88
779,64.522
780,63.273
781,61.223
782,59.55
783,58.387
784,56.397
785,54.078
786,53.002
787,51.448
788,51.416
789,50.652
790,50.399
791,50.954
792,52.45
793,52.313
794,53.927
795,54.789
796,55.306
797,56.205
798,56.573
799,56.838
800,57.652
801,57.1
802,57.231
803,56.92
804,56.779
805,56.278
806,56.026
807,54.98
808,55.132
809,54.613
810,55.623
811,55.864
812,56.698
813,58.163
814,59.605
815,61.428
816,62.768
817,64.082
818,65.125
819,66.338
820,66.926
821,67.481
822,67.572
823,67.656
824,67.171
825,66.668
826,65.65
827,64.477
828,63.217
829,61.608
830,59.313
831,57.187
832,55.592
833,53.749
834,52.42
835,51.892
836,51.448
837,51.163
838,51.915
839,52.654
840,52.634
841,53.932
842,55.508
843,55.832
844,56.511
845,57.317
846,57.526
847,57.855
848,57.639
849,57.755
850,57.57
851,56.798
852,56.582
853,56.149
854,55.721
855,54.702
856,54.966
857,55.036
858,54.614
859,55.518
860,56.792
861,57.934
862,59.286
863,60.62
864,62.398
865,63.981
866,65.005
867,65.961
868,66.802
869,67.189
870,67.429
871,67.333
872,66.875
873,66.134
874,65.176
875,63.689
876,61.657
877,59.149
878,57.153
879,54.389
880,51.924
881,49.801
882,49.134
883,47.115
884,46.017
885,45.73
886,47.147
887,47.78
888,49.176
889,51.382
890,52.262
891,53.357
892,55.023
893,55.469
894,55.512
895,56.567
896,56.591
897,55.919
898,55.84
