Index,Value
1,64.664
2,65.698
3,66.659
4,67.068
5,67.545
6,67.65
7,67.673
8,67.367
9,66.969
10,66.089
11,64.988
12,63.568
13,62.192
14,60.412
15,58.088
16,55.872
17,54.308
18,51.894
19,49.896
20,49.356
21,48.017
22,48.666
23,49.625
24,50.048
25,51.867
26,52.909
27,54.145
28,55.524
29,57.39
30,58.18
31,58.998
32,58.958
33,59.32
34,59.067
35,58.612
36,58.05
37,57.165
38,56.449
39,55.388
40,54.988
41,54.714
42,54.874
43,55.687
44,56.516
45,57.896
46,59.178
47,61.195
48,62.765
49,63.892
50,65.399
51,66.248
52,66.878
53,67.498
54,67.548
55,67.553
56,67.404
57,66.851
58,66.124
59,65.002
60,63.72
61,62.087
62,60.36
63,58.274
64,56.643
65,55.171
66,53.285
67,50.936
68,51.15
69,50.528
70,50.406
71,51.529
72,52.251
73,52.428
74,54.255
75,55.172
76,56.082
77,57.587
78,57.751
79,58.041
80,58.431
81,58.389
82,57.842
83,57.221
84,56.406
85,55.849
86,55.048
87,54.884
88,53.586
89,53.701
90,54.346
91,54.874
92,56.018
93,57.777
94,58.981
95,61.035
96,62.586
97,64.139
98,65.709
99,66.356
100,67.043
101,67.389
102,67.67
103,67.518
104,67.221
105,66.476
106,65.624
107,64.621
108,63.065
109,61.416
110,59.433
111,57.957
112,55.972
113,54.122
114,52.877
115,51.364
116,50.623
117,50.928
118,50.537
119,50.295
120,51.373
121,52.496
122,53.931
123,53.681
124,54.748
125,56.42
126,56.426
127,57.207
128,57.214
129,57.394
130,57.147
131,56.448
132,56.502
133,55.606
134,55.447
135,54.71
136,54.159
137,54.354
138,55.615
139,55.803
140,56.837
141,58.185
142,59.204
143,61.193
144,62.485
145,64.041
146,65.236
147,66.107
148,67.025
149,67.334
150,67.555
151,67.564
152,67.211
153,66.527
154,65.784
155,64.599
156,62.884
157,61.106
158,59.408
159,57.307
160,55.21
161,53.69
162,51.758
163,52.06
164,50.828
165,51.124
166,51.483
167,52.005
168,53.045
169,53.683
170,54.673
171,56.132
172,56.187
173,57.134
174,57.282
175,57.853
176,58.179
177,57.878
178,56.952
179,55.926
180,56.407
181,55.731
182,55.523
183,54.368
184,54.6
185,54.7
186,55.309
187,55.648
188,56.654
189,57.943
190,59.291
191,60.76
192,62.25
193,63.698
194,65.016
195,65.965
196,66.679
197,67.232
198,67.356
199,67.288
200,66.837
201,66.181
202,64.99
203,63.666
204,61.845
205,59.309
206,56.241
207,53.89
208,51.874
209,48.49
210,46.798
211,45.803
212,45.89
213,45.712
214,45.746
215,46.78
216,48.043
217,49.769
218,52.292
219,52.936
220,54.003
221,54.382
222,55.553
223,56.15
224,56.288
225,56.044
226,56.143
227,55.622
228,55.313
229,55.333
230,54.369
231,55.273
232,55.14
233,55.246
234,55.915
235,56.55
236,57.461
237,58.658
238,59.46
239,60.785
240,62.033
241,62.855
242,64.142
243,65.09
244,65.704
245,66.335
246,66.832
247,67.119
248,67.18
249,66.983
250,66.505
251,65.87
252,65.043
253,63.959
254,62.503
255,60.889
256,59.28
257,57.721
258,55.673
259,55.285
260,53.095
261,52.775
262,52.347
263,52.754
264,52.762
265,52.989
266,54.067
267,54.674
268,54.497
269,55.213
270,55.023
271,55.908
272,55.552
273,55.245
274,56.069
275,55.781
276,55.46
277,55.505
278,55.662
279,56.062
280,56.563
281,56.913
282,58.001
283,58.92
284,59.893
285,60.903
286,61.59
287,62.529
288,63.677
289,64.315
290,64.889
291,65.668
292,66.155
293,66.501
294,66.876
295,66.914
296,67.029
297,67.128
298,67.011
299,66.626
300,66.22
301,65.582
302,64.796
303,63.72
304,62.587
305,61.376
306,60.159
307,58.679
308,57.048
309,55.561
310,54.981
311,54.675
312,54.114
313,55.01
314,55.412
315,55.761
316,56.502
317,56.914
318,57.533
319,57.797
320,58.437
321,58.425
322,58.583
323,57.966
324,57.827
325,57.263
326,56.594
327,56.841
328,55.981
329,55.855
330,56.41
331,57.716
332,58.137
333,59.566
334,60.976
335,62.046
336,63.397
337,64.52
338,65.507
339,66.48
340,67.01
