Index,Value
1,65.02
2,65.997
3,66.904
4,67.269
5,67.709
6,67.805
7,67.847
8,67.557
9,67.172
10,66.346
11,65.344
12,64.003
13,62.762
14,61.033
15,58.856
16,56.814
17,55.406
18,53.147
19,51.289
20,50.806
21,49.411
22,50.21
23,51.126
24,51.4
25,53.14
26,54.127
27,55.251
28,56.563
29,58.232
30,59.04
31,59.767
32,59.655
33,60.056
34,59.815
35,59.342
36,58.847
37,58.173
38,57.38
39,56.388
40,55.975
41,55.852
42,55.918
43,56.641
44,57.454
45,58.728
46,59.983
47,61.787
48,63.248
49,64.295
50,65.718
51,66.49
52,67.07
53,67.666
54,67.712
55,67.708
56,67.568
57,67.048
58,66.376
59,65.376
60,64.155
61,62.628
62,61.066
63,59.113
64,57.528
65,56.222
66,54.412
67,52.243
68,52.473
69,51.849
70,51.792
71,52.787
72,53.42
73,53.655
74,55.32
75,56.232
76,57.083
77,58.466
78,58.617
79,58.857
80,59.275
81,59.212
82,58.698
83,58.107
84,57.387
85,56.913
86,56.097
87,55.963
88,54.811
89,54.829
90,55.42
91,56.013
92,57.052
93,58.576
94,59.791
95,61.728
96,63.081
97,64.576
98,65.996
99,66.617
100,67.245
101,67.564
102,67.823
103,67.695
104,67.388
105,66.719
106,65.934
107,65.017
108,63.605
109,61.993
110,60.198
111,58.856
112,56.979
113,55.163
114,54.205
115,52.686
116,52.021
117,52.279
118,51.952
119,51.823
120,52.613
121,53.694
122,55.116
123,54.884
124,55.8
125,57.414
126,57.408
127,58.091
128,58.042
129,58.244
130,58.038
131,57.354
132,57.4
133,56.714
134,56.534
135,55.813
136,55.211
137,55.401
138,56.58
139,56.748
140,57.757
141,59.072
142,59.913
143,61.749
144,63.016
145,64.48
146,65.562
147,66.379
148,67.216
149,67.521
150,67.717
151,67.736
152,67.389
153,66.745
154,66.101
155,64.964
156,63.377
157,61.734
158,60.138
159,58.181
160,56.267
161,54.847
162,52.991
163,53.274
164,52.08
165,52.361
166,52.809
167,53.22
168,54.278
169,54.801
170,55.74
171,57.062
172,57.16
173,57.998
174,58.163
175,58.698
176,58.987
177,58.618
178,57.873
179,56.937
180,57.299
181,56.631
182,56.509
183,55.497
184,55.576
185,55.769
186,56.294
187,56.684
188,57.602
189,58.741
190,59.99
191,61.383
192,62.765
193,64.119
194,65.349
195,66.248
196,66.922
197,67.411
198,67.522
199,67.476
200,67.056
201,66.46
202,65.301
203,64.107
204,62.356
205,59.997
206,57.174
207,55.01
208,53.092
209,50.013
210,48.404
211,47.319
212,47.57
213,47.334
214,47.36
215,48.308
216,49.602
217,51.112
218,53.531
219,54.144
220,55.082
221,55.448
222,56.562
223,57.15
224,57.241
225,57.055
226,57.054
227,56.667
228,56.344
229,56.34
230,55.4
231,56.238
232,56.144
233,56.394
234,56.823
