Index,Value
1,65.11
2,66.083
3,66.977
4,67.297
5,67.765
6,67.835
7,67.86
8,67.624
9,67.216
10,66.417
11,65.442
12,64.095
13,62.886
14,61.208
15,59.131
16,57.011
17,55.739
18,53.457
19,51.849
20,51.29
21,49.68
22,50.446
23,51.636
24,51.66
25,53.495
26,54.482
27,55.34
28,56.878
29,58.337
30,59.254
31,59.867
32,59.886
33,60.274
34,59.892
35,59.45
36,59.065
37,58.351
38,57.507
39,56.565
40,56.264
41,56.301
42,56.19
43,56.683
44,57.805
45,58.976
46,60.202
47,61.973
48,63.379
49,64.442
50,65.8
51,66.553
52,67.085
53,67.685
54,67.74
55,67.715
56,67.589
57,67.124
58,66.448
59,65.541
60,64.302
61,62.816
62,61.303
63,59.305
64,57.738
65,56.452
66,54.809
67,52.76
68,52.847
69,52.361
70,52.263
71,53.078
72,53.856
73,53.881
74,55.48
75,56.43
76,57.37
77,58.697
78,58.873
79,58.988
80,59.515
81,59.553
82,58.867
83,58.344
84,57.611
85,57.207
86,56.346
87,56.253
88,55.013
89,55.101
90,55.762
91,56.534
92,57.268
93,58.814
94,59.941
95,61.937
96,63.269
97,64.681
98,66.044
99,66.687
100,67.252
101,67.626
102,67.836
103,67.76
104,67.404
105,66.795
106,66.029
107,65.096
108,63.711
109,62.193
110,60.349
111,59.044
112,57.133
113,55.449
114,54.56
115,52.957
116,52.33
117,52.835
118,52.395
119,52.177
120,52.808
121,54.018
122,55.45
123,55.056
124,56.083
125,57.446
126,57.57
127,58.171
128,58.244
129,58.295
130,58.273
131,57.576
132,57.532
133,57.115
134,56.71
135,56.198
136,55.39
137,55.558
138,56.796
139,56.892
140,57.897
141,59.175
142,60.035
143,61.794
144,63.152
145,64.547
146,65.641
147,66.354
148,67.248
149,67.554
150,67.74
151,67.759
152,67.41
153,66.795
154,66.171
155,65.048
156,63.464
157,61.895
158,60.227
159,58.388
160,56.679
161,55.098
162,53.434
163,53.751
164,52.47
165,52.732
166,53.143
167,53.681
168,54.66
169,55.143
170,56.006
171,57.184
172,57.33
173,58.089
174,58.27
175,58.888
176,59.138
177,58.758
178,58.163
179,57.103
180,57.483
181,56.734
182,56.659
183,55.786
184,55.754
185,55.837
186,56.56
187,56.94
188,57.933
189,59.041
190,60.0
191,61.574
192,62.888
193,64.285
194,65.396
195,66.32
196,67.003
197,67.443
198,67.527
199,67.53
200,67.086
201,66.524
202,65.374
203,64.202
204,62.42
205,60.131
206,57.534
207,55.466
208,53.36
209,50.514
210,48.831
211,47.704
212,48.054
213,47.957
214,47.654
215,48.764
216,50.197
217,51.466
218,53.712
219,54.265
220,55.423
221,55.669
222,56.806
223,57.453
224,57.427
225,57.323
226,57.247
227,56.839
228,56.593
229,56.612
230,55.761
231,56.396
232,56.324
233,56.783
234,57.127
235,57.781
236,58.696
237,59.466
238,60.352
239,61.479
240,62.758
241,63.368
242,64.589
243,65.437
244,65.991
245,66.668
246,67.052
247,67.33
248,67.336
249,67.238
250,66.796
251,66.277
252,65.383
253,64.496
254,63.169
255,61.686
256,60.218
257,58.864
258,56.994
259,56.348
260,54.366
261,54.479
262,53.857
263,54.179
264,54.327
265,54.347
266,55.463
267,55.847
268,55.772
269,56.535
270,56.238
271,57.113
272,57.011
273,56.322
274,57.141
275,56.982
276,56.641
277,56.79
278,56.923
279,57.319
280,57.764
281,57.89
282,59.15
283,60.026
284,60.748
285,61.689
286,62.365
287,63.12
288,64.218
289,64.778
290,65.346
291,65.984
292,66.472
293,66.765
294,67.16
295,67.147
296,67.305
297,67.339
298,67.297
299,66.923
300,66.525
301,66.002
302,65.282
303,64.3
304,63.322
305,62.06
306,60.947
307,59.696
308,58.248
309,56.842
310,56.267
311,56.043
312,55.725
313,56.403
314,56.565
315,56.888
316,57.695
317,58.012
318,58.625
319,58.912
320,59.505
321,59.467
322,59.522
323,58.843
324,58.645
325,58.39
326,57.901
327,57.892
328,57.366
329,57.227
330,57.744
331,58.746
332,59.09
333,60.616
334,61.804
335,62.818
336,63.933
337,65.062
338,65.878
339,66.755
340,67.238
341,67.726
342,67.783
343,67.81
344,67.605
345,67.121
346,66.419
347,65.235
348,64.271
349,62.54
350,61.169
351,58.798
352,56.803
353,55.145
354,53.633
355,51.729
356,50.399
357,50.133
358,50.377
359,50.465
360,51.665
361,52.927
362,54.01
363,56.091
364,56.671
365,57.865
366,59.032
367,59.538
368,59.988
369,60.273
370,59.968
371,59.592
372,58.684
373,58.074
374,57.337
375,55.843
376,55.616
377,55.581
378,56.112
379,56.508
380,57.372
381,58.55
382,60.274
383,61.641
384,63.057
385,64.479
386,65.438
387,66.437
388,67.104
389,67.486
390,67.703
391,67.631
392,67.341
393,66.915
394,66.295
395,65.343
396,63.987
397,62.832
398,60.423
399,59.454
400,57.052
401,55.319
402,54.682
403,53.247
404,52.078
405,52.294
406,51.98
407,52.704
408,52.989
409,53.83
410,55.188
411,56.369
412,57.176
413,57.733
414,58.271
415,59.248
416,59.517
417,59.3
418,58.746
419,58.282
420,57.24
421,57.066
422,55.683
423,54.756
424,55.267
