Index,Value
1,64.569
2,65.6
3,66.581
4,67.005
5,67.492
6,67.586
7,67.608
8,67.299
9,66.898
10,66.01
11,64.89
12,63.447
13,62.014
14,60.208
15,57.872
16,55.596
17,54.021
18,51.627
19,49.538
20,48.959
21,47.582
22,48.348
23,49.284
24,49.717
25,51.603
26,52.648
27,53.848
28,55.308
29,57.163
30,57.97
31,58.817
32,58.809
33,59.168
34,58.894
35,58.442
36,57.869
37,56.957
38,56.23
39,55.125
40,54.743
41,54.367
42,54.654
43,55.469
44,56.241
45,57.704
46,58.964
47,61.034
48,62.611
49,63.768
50,65.301
51,66.143
52,66.811
53,67.439
54,67.487
55,67.497
56,67.342
57,66.766
58,66.031
59,64.869
60,63.576
61,61.926
62,60.174
63,58.044
64,56.378
65,55.0
66,52.904
67,50.525
68,50.83
69,50.122
70,50.047
71,51.213
72,51.935
73,52.115
74,53.975
75,55.009
76,55.844
77,57.377
78,57.525
79,57.851
80,58.2
81,58.162
82,57.631
83,56.957
84,56.171
85,55.628
86,54.808
87,54.648
88,53.355
89,53.428
90,54.08
91,54.6
92,55.774
93,57.572
94,58.724
95,60.864
96,62.432
97,64.032
98,65.616
99,66.284
100,66.969
101,67.331
102,67.62
103,67.449
104,67.157
105,66.398
106,65.526
107,64.5
108,62.954
109,61.238
110,59.287
111,57.731
112,55.785
113,53.831
114,52.604
115,51.094
116,50.326
117,50.61
118,50.206
119,50.012
120,50.958
121,52.173
122,53.704
123,53.43
124,54.464
125,56.216
126,56.226
127,56.944
128,57.004
129,57.213
130,56.966
131,56.199
132,56.297
133,55.409
134,55.173
135,54.447
136,53.904
137,54.086
138,55.34
139,55.483
140,56.674
141,57.952
142,59.028
143,61.067
144,62.332
145,63.918
146,65.137
147,66.011
148,66.948
149,67.269
150,67.495
151,67.502
152,67.147
153,66.453
154,65.686
155,64.461
156,62.728
157,60.926
158,59.21
159,57.1
160,54.908
161,53.384
162,51.378
163,51.747
164,50.471
165,50.744
166,51.152
167,51.593
168,52.745
169,53.426
170,54.322
171,55.843
172,55.907
173,56.932
174,57.073
175,57.625
176,57.959
177,57.654
178,56.757
179,55.706
180,56.23
181,55.496
182,55.267
183,54.127
184,54.353
185,54.487
186,55.046
187,55.425
188,56.452
189,57.72
190,59.127
191,60.561
192,62.054
193,63.574
194,64.936
195,65.897
196,66.605
197,67.159
198,67.294
199,67.22
200,66.754
201,66.081
202,64.885
203,63.522
204,61.694
205,59.1
206,55.917
207,53.678
208,51.571
209,48.119
210,46.386
211,45.412
212,45.52
213,45.238
214,45.367
215,46.446
216,47.671
217,49.404
218,51.988
219,52.648
220,53.673
221,54.101
222,55.273
223,55.897
224,56.14
225,55.82
226,55.933
227,55.337
228,55.136
229,55.101
230,54.032
231,55.028
232,54.964
233,55.05
234,55.643
235,56.348
236,57.263
237,58.443
238,59.241
239,60.649
240,61.858
241,62.738
242,64.021
243,64.991
244,65.616
245,66.248
246,66.76
247,67.052
248,67.108
249,66.923
250,66.414
251,65.783
252,64.956
253,63.848
254,62.366
255,60.724
256,59.097
257,57.453
258,55.387
259,54.996
260,52.82
261,52.488
262,51.982
263,52.394
264,52.459
265,52.731
266,53.819
267,54.371
268,54.209
269,54.978
270,54.789
271,55.657
272,55.322
273,54.961
274,55.879
275,55.502
276,55.214
277,55.255
278,55.431
279,55.829
280,56.402
281,56.675
282,57.76
283,58.702
284,59.71
285,60.757
286,61.426
287,62.357
288,63.543
289,64.207
290,64.783
291,65.572
292,66.074
293,66.423
294,66.795
295,66.848
296,66.973
297,67.061
298,66.934
299,66.551
300,66.127
301,65.48
302,64.688
303,63.567
304,62.416
305,61.234
306,59.957
307,58.438
308,56.796
309,55.284
310,54.748
311,54.365
312,53.831
313,54.772
314,55.14
315,55.525
316,56.258
317,56.707
318,57.275
319,57.564
320,58.208
321,58.22
322,58.434
